ID, ideology, leadership, name, party, description, introduced_bills_99, cosponsored_bills_99, unique_cosponsors_99, total_cosponsors_99
408420, 0.356839160839, 0.569965598199, Packwood, Republican, centrist Republican, 25, 118, 69, 134
403713, 1.0, 0.221053666886, East, Republican, lonley far-right Republican follower, 7, 207, 36, 51
402004, 0.281244387294, 0.473629492918, Bumpers, Democrat, rank-and-file Democrat, 43, 344, 76, 295
410315, 0.462380503105, 0.191101733005, Stennis, Democrat, centrist Democratic follower, 4, 214, 0, 0
300056, 0.160457156452, 0.568075502695, Inouye, Democrat, moderate Democratic leader, 126, 404, 79, 174
406918, 0.53384005375, 0.35063495294, Long, Democrat, centrist Democrat, 11, 108, 35, 43
404219, 0.271828609234, 0.231165331043, Ford, Democrat, moderate Democratic follower, 23, 206, 46, 62
300052, 0.791694960501, 0.838688940273, Hatch, Republican, far-right Republican leader, 102, 369, 98, 1001
403346, 0.436925130909, 0.631077391074, DeConcini, Democrat, centrist Democratic leader, 72, 397, 89, 401
300157, 0.684084456473, 0.978733685892, Thurmond, Republican, moderate Republican leader, 133, 444, 100, 1160
401604, 0.599894474329, 0.449365342099, Boren, Democrat, centrist Democrat, 21, 361, 64, 126
408898, 0.537813273766, 0.540719197592, Pressler, Republican, rank-and-file Republican, 28, 238, 75, 228
406653, 0.838812876337, 0.335375418094, Laxalt, Republican, lonley far-right Republican follower, 16, 273, 3, 14
300048, 0.677316137983, 0.65615343862, Grassley, Republican, moderate Republican leader, 77, 357, 93, 467
400927, 0.735247759641, 0.573501928911, Armstrong, Republican, rank-and-file Republican, 26, 102, 88, 248
409923, 0.62566325698, 0.321063771819, Simpson, Republican, moderate Republican follower, 14, 123, 13, 13
405310, 0.60725547396, 0.323663874145, Heflin, Democrat, centrist Democrat, 21, 282, 13, 16
300065, 0.184400800398, 0.483984889712, Leahy, Democrat, rank-and-file Democrat, 19, 303, 84, 184
300059, 0.100232667483, 0.687873359073, Kennedy, Democrat, far-left Democratic leader, 66, 358, 89, 640
405321, 0.296606024437, 0.937212692531, Heinz, Republican, centrist Republican leader, 138, 393, 99, 1179
408597, 0.0357301883144, 0.536557567767, Pell, Democrat, far-left Democrat, 18, 361, 82, 210
407268, 0.176324108316, 0.45824329581, Matsunaga, Democrat, rank-and-file Democrat, 52, 414, 63, 127
300066, 0.102941167385, 0.654742959502, Levin, Democrat, far-left Democratic leader, 56, 404, 86, 341
407786, 0.108615337975, 0.461891340829, Mitchell, Democrat, rank-and-file Democrat, 30, 258, 61, 158
403962, 0.391023354428, 0.329381874642, Exon, Democrat, rank-and-file Democrat, 22, 274, 61, 104
405161, 0.0983131826656, 0.407897432627, Hart, Democrat, far-left Democrat, 29, 131, 72, 174
409225, 0.075388259893, 0.627515959721, Riegle, Democrat, far-left Democratic leader, 52, 417, 88, 427
402990, 0.0564121723465, 0.642152260452, Cranston, Democrat, far-left Democratic leader, 74, 395, 93, 532
408937, 0.236281908433, 0.42394785244, Proxmire, Democrat, rank-and-file Democrat, 51, 202, 73, 152
404444, 0.73565728988, 0.552384385857, Garn, Republican, rank-and-file Republican, 40, 189, 75, 195
402023, 0.275287364019, 0.282810714939, Burdick, Democrat, moderate Democratic follower, 15, 408, 36, 41
400881, 0.504706785922, 0.468896867011, Andrews, Republican, rank-and-file Republican, 19, 423, 87, 228
410242, 0.31230414763, 0.463905241426, Stafford, Republican, centrist Republican, 35, 220, 74, 175
300034, 0.106315781276, 0.490956342408, Dodd, Democrat, far-left Democrat, 36, 307, 83, 219
407259, 0.240761017606, 0.738701364514, Mathias, Republican, centrist Republican leader, 119, 189, 96, 489
300036, 0.65165273824, 0.500211209002, Domenici, Republican, rank-and-file Republican, 41, 201, 90, 207
410588, 0.900373186088, 0.480445589059, Symms, Republican, far-right Republican, 36, 291, 63, 170
403669, 0.413434954761, 0.732251802535, Durenberger, Republican, centrist Republican leader, 77, 367, 96, 508
411421, 0.182260514786, 0.6261642884, Weicker, Republican, centrist Republican, 28, 186, 81, 289
405212, 0.342756812952, 0.547741165324, Hatfield, Republican, centrist Republican, 25, 148, 77, 150
411271, 0.775680674344, 0.573119035109, Wallop, Republican, far-right Republican, 32, 109, 89, 280
407663, 0.072830869271, 0.512909330691, Metzenbaum, Democrat, far-left Democrat, 44, 309, 85, 316
300092, 0.354530484709, 0.626089150686, Specter, Republican, centrist Republican, 90, 327, 92, 350
300154, 0.931222507208, 0.559615793371, Helms, Republican, far-right Republican, 49, 209, 84, 290
300016, 0.307411200878, 0.559076052565, Byrd, Democrat, rank-and-file Democrat, 56, 212, 88, 270
407622, 0.354861062457, 0.340879097479, Melcher, Democrat, rank-and-file Democrat, 24, 217, 32, 59
412006, 0.601146379748, 0.298350602998, Zorinsky, Democrat, centrist Democratic follower, 17, 433, 46, 92
402412, 0.291502878637, 0.617025838262, Chafee, Republican, centrist Republican, 50, 341, 63, 143
300005, 0.296530966207, 0.400969656811, Baucus, Democrat, rank-and-file Democrat, 24, 229, 63, 132
400672, 0.762086994719, 0.42398297056, Abdnor, Republican, lonley far-right Republican follower, 37, 381, 77, 230
403397, 0.895840459486, 0.627587031489, Denton, Republican, far-right Republican, 31, 334, 88, 465
408939, 0.378786003708, 0.480120813725, Pryor, Democrat, rank-and-file Democrat, 25, 314, 71, 177
