id,total_votes,missed_votes,percent,percentile,first_vote_date,last_vote_date
404844,884,467,52.8280542986,99.7722095672,1985-01-03,1986-10-17
400080,9349,2589,27.6928013691,99.5444191344,1965-01-04,1986-10-17
409593,2594,606,23.3616037008,99.3166287016,1981-01-05,1986-10-17
403031,2623,612,23.3320625238,99.0888382688,1980-11-12,1986-10-17
400440,7565,1645,21.7448777264,98.861047836,1973-03-14,1986-10-17
402626,8654,1864,21.5391726369,98.6332574032,1969-01-03,1986-10-17
405314,5126,1079,21.0495513071,98.4054669704,1977-01-04,1986-06-26
411725,7720,1529,19.8056994819,98.1776765376,1973-01-03,1986-10-17
408621,9641,1757,18.2242505964,97.9498861048,1963-01-09,1986-10-17
404422,4548,818,17.9859278804,97.722095672,1978-02-21,1986-10-17
405236,9627,1656,17.2016204425,97.4943052392,1963-01-09,1986-10-17
400761,8783,1492,16.9873619492,97.2665148064,1969-01-03,1986-10-17
404220,9554,1611,16.86204731,97.0387243736,1965-01-04,1986-10-17
400580,3797,638,16.8027390045,96.8109339408,1979-01-15,1986-10-17
405175,2575,432,16.7766990291,96.583143508,1981-01-05,1986-10-17
406994,6438,1074,16.6821994408,96.3553530752,1973-01-03,1986-10-17
401418,8685,1439,16.5687967761,96.1275626424,1969-01-03,1986-10-17
403695,2576,424,16.4596273292,95.8997722096,1981-01-05,1986-10-17
410926,7623,1249,16.3846254755,95.6719817768,1973-01-03,1986-10-17
407519,8317,1347,16.1957436576,95.444191344,1971-01-21,1986-10-17
402763,7466,1201,16.0862577016,95.2164009112,1973-06-07,1986-10-17
400085,8499,1367,16.0842452053,94.9886104784,1969-12-01,1986-10-17
300012,7601,1210,15.9189580318,94.7608200456,1972-10-12,1986-10-17
402100,1578,251,15.9062103929,94.5330296128,1983-06-28,1986-10-17
400595,2070,322,15.5555555556,94.30523918,1982-07-15,1986-10-17
402235,3812,589,15.4512067156,94.0774487472,1979-01-15,1986-10-17
411025,10069,1543,15.3242625881,93.8496583144,1961-05-17,1986-10-17
404277,5295,804,15.1841359773,93.6218678815,1977-04-06,1986-10-17
404750,4832,727,15.0455298013,93.3940774487,1955-01-05,1986-10-17
403576,2495,368,14.749498998,93.1662870159,1981-07-09,1986-10-17
404190,2599,381,14.6594844171,92.9384965831,1981-01-05,1986-10-17
400425,6599,963,14.5931201697,92.7107061503,1975-01-14,1986-10-17
400572,9155,1326,14.4838885855,92.4829157175,1963-01-09,1986-10-17
409400,7699,1103,14.3265359138,92.2551252847,1973-01-03,1986-10-17
