ID, ideology, leadership, name, party, description, introduced_bills_104, cosponsored_bills_104, unique_cosponsors_104, total_cosponsors_104
300157, 0.701928456831, 0.75921643001, Thurmond, Republican, moderate Republican leader, 51, 171, 61, 110
300094, 0.687306732236, 0.538157315516, Stevens, Republican, rank-and-file Republican, 43, 169, 70, 141
300150, 0.628612468542, 0.599671503838, Murkowski, Republican, rank-and-file Republican, 47, 138, 69, 152
300071, 0.731587588184, 0.736229734199, McCain, Republican, moderate Republican leader, 80, 119, 90, 339
300052, 0.582385599505, 0.795538694916, Hatch, Republican, moderate Republican leader, 86, 172, 99, 512
300056, 0.105026816516, 0.625025990988, Inouye, Democrat, far-left Democrat, 52, 184, 49, 85
406084, 0.358588562614, 0.55282106363, Johnston, Democrat, centrist Democrat, 16, 117, 61, 85
408252, 0.413720023324, 0.41726821207, Nunn, Democrat, centrist Democrat, 4, 54, 34, 34
400559, 0.594938108156, 0.375143535493, Gorton, Republican, rank-and-file Republican, 16, 85, 32, 52
401874, 0.806839034646, 0.555567081725, Brown, Republican, rank-and-file Republican, 40, 141, 66, 129
300089, 0.584696993993, 0.562821020999, Shelby, Republican, rank-and-file Republican, 19, 127, 48, 113
300036, 0.585379480278, 0.694959854338, Domenici, Republican, moderate Republican leader, 40, 104, 93, 334
300053, 0.361840650994, 0.581129638974, Hollings, Democrat, centrist Democrat, 22, 123, 33, 41
300069, 0.966330546484, 0.587589950906, Lott, Republican, far-right Republican, 55, 217, 91, 270
300008, 0.330047875842, 0.665008658523, Biden, Democrat, moderate Democratic leader, 16, 79, 67, 134
300001, 0.0428396928456, 0.504315915539, Akaka, Democrat, far-left Democrat, 30, 94, 58, 106
300026, 0.222272757797, 0.377779432518, Conrad, Democrat, rank-and-file Democrat, 12, 105, 29, 44
400563, 0.215032003766, 0.746197904251, Moynihan, Democrat, moderate Democratic leader, 50, 106, 85, 162
300155, 0.93681515913, 0.5, Smith, Republican, far-right Republican, 10, 142, 46, 76
409923, 0.783378708665, 0.416632537588, Simpson, Republican, rank-and-file Republican, 36, 206, 39, 51
403142, 0.475064825396, 0.769279294112, D'Amato, Republican, centrist Republican leader, 61, 190, 85, 286
402675, 0.770417342417, 0.417697527065, Coats, Republican, rank-and-file Republican, 31, 137, 34, 45
400562, 0.730555292276, 0.50082007901, Mack, Republican, rank-and-file Republican, 18, 150, 39, 89
300015, 0.747797737606, 0.423596636602, Burns, Republican, rank-and-file Republican, 21, 137, 54, 102
300092, 0.399992697811, 0.759120145391, Specter, Republican, centrist Republican leader, 33, 103, 72, 198
300031, 0.252634078741, 0.743784342945, Daschle, Democrat, moderate Democratic leader, 73, 166, 99, 549
300079, 0.902998820812, 0.640828525434, Nickles, Republican, far-right Republican leader, 21, 136, 100, 431
