ID, ideology, leadership, name, party, description, introduced_bills_104, cosponsored_bills_104, unique_cosponsors_104, total_cosponsors_104
408364, 0.477245160303, 0.387672120063, Orton, Democrat, centrist Democrat, 16, 90, 108, 137
400216, 0.300331513083, 0.719557380157, Kildee, Democrat, moderate Democratic leader, 5, 137, 61, 75
411725, 0.480617269134, 0.0815520995272, Wilson, Democrat, centrist Democratic follower, 8, 140, 0, 0
403545, 0.913502667639, 0.791653065888, Dornan, Republican, far-right Republican leader, 34, 295, 277, 529
400316, 0.482584458772, 0.305075302465, Peterson [MN7], Democrat, centrist Democrat, 10, 192, 20, 22
409954, 0.346477869892, 0.535080398847, Skaggs, Democrat, rank-and-file Democrat, 11, 58, 87, 115
400417, 0.391192347907, 0.507350891782, Visclosky, Democrat, rank-and-file Democrat, 6, 85, 51, 56
400387, 0.157803460243, 0.776902471249, Stark, Democrat, far-left Democratic leader, 42, 226, 84, 144
407772, 0.217222888749, 0.851541441675, Mineta, Democrat, far-left Democratic leader, 11, 113, 161, 216
400144, 0.851076799556, 0.771586053986, Gallegly, Republican, far-right Republican leader, 23, 186, 104, 180
405313, 0.434322689266, 0.167467651223, Hefner, Democrat, moderate Democratic follower, 1, 111, 0, 0
400331, 0.396662243591, 0.639014298135, Rahall, Democrat, rank-and-file Democrat, 10, 189, 126, 163
400008, 0.41112183855, 0.673603923706, Andrews, Democrat, rank-and-file Democrat, 21, 191, 105, 129
400504, 0.970298392727, 0.677171104384, Stump, Republican, far-right Republican, 35, 290, 248, 547
401854, 0.479289645215, 0.188681954957, Browder, Democrat, centrist Democratic follower, 11, 88, 57, 63
300003, 0.85641274377, 0.691785969792, Allard, Republican, far-right Republican, 13, 132, 247, 402
400340, 0.680680435525, 0.251082859692, Rogers, Republican, rank-and-file Republican, 2, 86, 0, 0
409618, 0.790220551466, 0.481472243793, Schaefer, Republican, rank-and-file Republican, 10, 158, 52, 56
400614, 0.372796320204, 0.526479034925, Wise, Democrat, rank-and-file Democrat, 8, 101, 54, 89
404068, 0.815302066881, 0.715293167575, Fields [TX8], Republican, far-right Republican leader, 14, 174, 209, 286
400281, 0.436731030438, 0.0320675683714, Mollohan, Democrat, moderate Democratic follower, 3, 30, 1, 1
400299, 0.331204227376, 0.61230283496, Oberstar, Democrat, rank-and-file Democrat, 24, 206, 109, 146
409228, 0.777988535017, 0.348201469725, Riggs, Republican, rank-and-file Republican, 19, 209, 114, 168
400572, 0.282847674286, 0.742838012949, Brown [CA42], Democrat, moderate Democratic leader, 11, 215, 137, 180
401417, 0.491341147534, 0.0, Bevill, Democrat, centrist Democratic follower, 1, 75, 0, 0
400440, 0.653584696017, 0.729831324543, Young [AK0], Republican, moderate Republican leader, 48, 141, 321, 623
409633, 0.674338212858, 0.335942406358, Schiff, Republican, rank-and-file Republican, 11, 148, 62, 83
400043, 0.40758715167, 0.570536698491, Boucher, Democrat, rank-and-file Democrat, 2, 134, 1, 1
400109, 0.35334260161, 0.11014707388, Dicks, Democrat, moderate Democratic follower, 5, 72, 4, 5
400357, 0.186269696503, 0.675112793072, Sanders, Independent, left-leaning Independent, 30, 239, 131, 380
411178, 0.771504368914, 0.87260410657, Vucanovich, Republican, moderate Republican leader, 30, 174, 304, 775
400240, 0.164100511006, 0.65987987196, Lewis [GA5], Democrat, far-left Democrat, 9, 289, 96, 180
401774, 0.58926085127, 0.663743900536, Brewster, Democrat, centrist Democrat, 6, 187, 182, 225
405033, 1.0, 0.39051604108, Hancock, Republican, far-right Republican, 1, 247, 0, 0
403864, 0.766812045758, 0.802109756895, Emerson, Republican, moderate Republican leader, 26, 249, 341, 548
400100, 0.222547415784, 0.611001892391, DeFazio, Democrat, far-left Democrat, 16, 236, 151, 270
300058, 0.384678330481, 0.546922114918, Johnson [SD0], Democrat, rank-and-file Democrat, 37, 175, 73, 130
411997, 0.862422055472, 0.572266568245, Zeliff, Republican, far-right Republican, 12, 128, 135, 173
408661, 0.442565470512, 0.609440905871, Peterson [FL2], Democrat, rank-and-file Democrat, 8, 70, 64, 87
400205, 0.557704218342, 0.90847466475, Johnson [CT6], Republican, centrist Republican leader, 37, 154, 411, 1088
404869, 0.709668371093, 0.586841408732, Gunderson, Republican, rank-and-file Republican, 9, 130, 155, 180
400188, 0.601685702238, 0.514973436731, Houghton, Republican, centrist Republican, 11, 141, 177, 269
400201, 0.227428229551, 0.574228461749, Jefferson, Democrat, rank-and-file Democrat, 7, 149, 91, 112
400538, 0.373198214045, 0.641908706111, Hall [OH3], Democrat, rank-and-file Democrat, 3, 111, 56, 58
400537, 0.270256372338, 0.665058090348, LaFalce, Democrat, rank-and-file Democrat, 26, 170, 85, 92
402750, 0.268723849689, 0.375656727477, Coleman, Democrat, rank-and-file Democrat, 10, 136, 24, 48
409423, 0.715430569668, 0.740186465147, Roth, Republican, moderate Republican leader, 15, 91, 321, 406
400318, 0.751109434841, 0.529788704279, Petri, Republican, rank-and-file Republican, 15, 168, 63, 74
400189, 0.353002737718, 0.853471394694, Hoyer, Democrat, moderate Democratic leader, 10, 100, 166, 215
400283, 0.275474049498, 0.877372746713, Moran, Democrat, moderate Democratic leader, 26, 252, 288, 563
400524, 0.291793172757, 0.805671957992, Morella, Republican, centrist Republican leader, 31, 270, 184, 412
400435, 0.618357133547, 0.792712642461, Wolf, Republican, centrist Republican leader, 17, 148, 228, 370
400012, 0.950353659187, 0.549435733356, Baker [LA6], Republican, far-right Republican, 19, 304, 92, 130
407838, 0.560042256674, 0.901957562899, Montgomery, Democrat, centrist Democratic leader, 17, 205, 107, 153
400611, 0.431253684654, 0.882701534221, Traficant, Democrat, moderate Democratic leader, 47, 217, 345, 633
400551, 0.948019041191, 0.650862597541, Armey, Republican, far-right Republican, 26, 78, 10, 11
400533, 0.569746466987, 0.684035696976, Roukema, Republican, centrist Republican, 19, 136, 281, 446
400414, 0.675471852572, 0.704442804242, Upton, Republican, moderate Republican leader, 15, 151, 290, 505
400381, 0.855568348274, 0.824269890819, Smith [TX21], Republican, far-right Republican leader, 13, 189, 253, 603
400035, 0.533794127526, 0.580760697655, Boehlert, Republican, centrist Republican, 0, 145, 0, 0
400571, 0.713270848991, 0.865364504609, Bliley, Republican, moderate Republican leader, 17, 142, 393, 794
400149, 0.709856618709, 0.53533729294, Gilchrest, Republican, rank-and-file Republican, 12, 136, 51, 61
400115, 0.807938713496, 0.491935084899, Dreier, Republican, rank-and-file Republican, 30, 104, 12, 12
400015, 0.919830033925, 0.733172558585, Ballenger, Republican, far-right Republican leader, 7, 179, 183, 446
412001, 0.82528495365, 0.607921629132, Zimmer, Republican, far-right Republican, 38, 299, 149, 237
300014, 0.821823603173, 0.687701948364, Bunning, Republican, far-right Republican, 12, 167, 233, 532
400083, 0.9024168834, 0.839288548617, Cox, Republican, far-right Republican leader, 17, 176, 318, 839
400076, 0.786485339594, 0.281425467251, Coble, Republican, rank-and-file Republican, 8, 196, 27, 28
400568, 0.775534395123, 0.28665633891, Barrett [NE3], Republican, rank-and-file Republican, 9, 143, 60, 71
400180, 0.714686347773, 0.501120489536, Hobson, Republican, rank-and-file Republican, 3, 104, 16, 16
400036, 0.935315835368, 0.354639589263, Boehner, Republican, far-right Republican, 10, 113, 0, 0
400091, 0.8698648032, 0.550534968192, Cunningham, Republican, far-right Republican, 18, 301, 168, 227
400104, 0.866653443067, 0.667698774394, DeLay, Republican, far-right Republican, 15, 119, 223, 411
400569, 0.659832701539, 0.451574504177, Bateman, Republican, rank-and-file Republican, 9, 91, 56, 63
400544, 0.64870949574, 0.772259590472, Gekas, Republican, centrist Republican leader, 19, 97, 158, 288
400601, 0.95729500526, 0.369620534513, Packard, Republican, far-right Republican, 7, 203, 9, 15
407899, 0.754040167016, 0.473641186382, Moorhead, Republican, rank-and-file Republican, 30, 158, 117, 230
400610, 0.672261009698, 0.687988221697, Spence, Republican, rank-and-file Republican, 11, 119, 155, 179
400261, 0.781301870568, 0.528701945034, McCrery, Republican, rank-and-file Republican, 10, 152, 190, 220
400370, 0.552594989834, 0.76328500371, Shays, Republican, centrist Republican leader, 15, 297, 286, 486
400365, 0.834708677276, 0.555701632229, Sensenbrenner, Republican, far-right Republican, 13, 221, 193, 225
400150, 0.656135087964, 0.449894135912, Gillmor, Republican, rank-and-file Republican, 13, 122, 109, 126
400192, 0.711269301995, 0.812409979681, Hyde, Republican, moderate Republican leader, 27, 115, 335, 637
411247, 0.78738591606, 0.521015076471, Walker, Republican, rank-and-file Republican, 18, 64, 120, 185
400581, 0.891737520628, 0.708257454447, Ewing, Republican, far-right Republican leader, 14, 148, 209, 371
400548, 0.463742447344, 0.786562588142, Clement, Democrat, moderate Democratic leader, 4, 163, 74, 79
400586, 0.655077411175, 0.803180139588, Goodling, Republican, moderate Republican leader, 20, 101, 235, 410
404634, 0.237135287236, 0.631185735897, González, Democrat, rank-and-file Democrat, 9, 129, 40, 70
400369, 0.659760273734, 0.828476800487, Shaw, Republican, moderate Republican leader, 25, 136, 263, 523
400122, 0.180516500524, 0.784188591538, Engel, Democrat, far-left Democratic leader, 18, 260, 154, 310
404587, 0.773672646829, 0.485001056175, Gingrich, Republican, rank-and-file Republican, 5, 26, 97, 107
400612, 0.196354827889, 0.736429233911, Vento, Democrat Farmer Labor, None, 15, 188, 139, 206
400028, 0.653515615503, 0.971075807594, Bilirakis, Republican, moderate Republican leader, 23, 142, 331, 975
406799, 0.763006026253, 0.608585060966, Lightfoot, Republican, rank-and-file Republican, 13, 122, 145, 186
400366, 0.111420042591, 0.678824223292, Serrano, Democrat, far-left Democrat, 20, 297, 174, 393
400291, 0.285371702885, 0.540302609186, Neal, Democrat, rank-and-file Democrat, 8, 154, 77, 96
400334, 0.581436590934, 0.476034647837, Regula, Republican, centrist Republican, 9, 64, 39, 55
400256, 0.263627933491, 0.77456457243, Matsui, Democrat, moderate Democratic leader, 4, 201, 54, 57
400128, 0.28791353657, 0.693568020338, Faleomavaega, Democrat, moderate Democratic leader, 13, 178, 48, 51
404503, 0.610508566551, 0.442596747501, Geren, Democrat, centrist Democrat, 8, 197, 39, 42
400505, 0.648672902963, 0.628257158621, Condit, Democrat, centrist Democrat, 19, 194, 77, 113
404190, 0.128301009335, 0.551056661032, Foglietta, Democrat, far-left Democrat, 4, 210, 52, 71
410889, 0.14454220835, 0.714554830654, Torres, Democrat, far-left Democratic leader, 8, 235, 46, 154
400298, 0.729709600642, 0.139362825196, Nussle, Republican, moderate Republican follower, 2, 63, 8, 9
403364, 0.0, 0.450141725092, Dellums, Democrat, far-left Democrat, 2, 406, 29, 29
400082, 0.433180801562, 0.265007279104, Costello, Democrat, rank-and-file Democrat, 5, 108, 36, 43
400343, 0.914812474985, 0.695405677344, Rohrabacher, Republican, far-right Republican leader, 16, 306, 253, 366
400001, 0.164532946267, 0.444107714315, Abercrombie, Democrat, far-left Democrat, 7, 207, 25, 27
400110, 0.389559024319, 0.462793005462, Dingell, Democrat, rank-and-file Democrat, 16, 91, 51, 61
400573, 0.601083284677, 0.544063024234, Campbell, Republican, centrist Republican, 9, 91, 85, 102
407141, 0.313599346305, 0.785251337931, Manton, Democrat, moderate Democratic leader, 5, 241, 40, 42
400439, 0.598724818842, 0.800884146077, Young [FL10], Republican, centrist Republican leader, 6, 46, 345, 345
400378, 0.204661305424, 0.761272762965, Slaughter, Democrat, far-left Democratic leader, 12, 269, 143, 290
400380, 0.607631476532, 0.826890089862, Smith [NJ4], Republican, centrist Republican leader, 30, 294, 232, 471
401947, 0.289032013773, 0.631187746271, Bryant [TX5], Democrat, rank-and-file Democrat, 10, 174, 92, 138
400397, 0.615470593562, 0.811834285902, Tauzin, Democrat-turned-Republican, None, 10, 114, 266, 374
400118, 0.501553588742, 0.260285263614, Edwards, Democrat, centrist Democratic follower, 4, 89, 9, 13
402454, 0.488283833494, 0.464904222205, Chapman, Democrat, centrist Democrat, 5, 91, 126, 153
404296, 0.630891329294, 0.456959510465, Franks [CT5], Republican, centrist Republican, 10, 82, 1, 1
400344, 0.56585482009, 0.210022476631, Ros-Lehtinen, Republican, centrist Republican follower , 4, 83, 51, 58
400165, 0.656587464032, 0.625526752031, Hall [TX4], Democrat, centrist Democrat, 3, 167, 120, 120
400307, 0.856608774065, 0.507056336363, Oxley, Republican, far-right Republican, 11, 131, 96, 113
400527, 0.150413157426, 0.745952524363, Bonior, Democrat, far-left Democratic leader, 2, 195, 180, 180
406863, 0.820910987486, 0.77334263584, Livingston, Republican, far-right Republican leader, 36, 164, 385, 552
400585, 0.231656803044, 0.686104005981, Gejdenson, Democrat, rank-and-file Democrat, 10, 224, 52, 61
410407, 0.206910923272, 0.496679239378, Stokes, Democrat, far-left Democrat, 2, 67, 81, 93
400025, 0.18371881652, 0.567379984031, Berman, Democrat, far-left Democrat, 3, 189, 6, 7
400236, 0.4959996694, 0.345789819722, Leach, Republican, centrist Republican, 15, 142, 14, 16
400231, 0.245893874534, 0.746941538772, Lantos, Democrat, moderate Democratic leader, 22, 185, 180, 294
400278, 0.11651405241, 0.792655802027, Miller [CA7], Democrat, far-left Democratic leader, 22, 242, 171, 456
402763, 0.226334815685, 0.778516874184, Collins [IL7], Democrat, moderate Democratic leader, 37, 121, 52, 65
400308, 0.34402974351, 0.556056750114, Pallone, Democrat, rank-and-file Democrat, 25, 236, 105, 156
408476, 0.631659424212, 0.406753042943, Parker, Democrat, centrist Democrat, 4, 194, 87, 90
400554, 0.183685948907, 0.491611791419, Mink, Democrat, far-left Democrat, 31, 184, 79, 105
400580, 0.237113443788, 0.507485318431, Dixon, Democrat, rank-and-file Democrat, 1, 100, 20, 20
400210, 0.357809747795, 0.528836894912, Kanjorski, Democrat, rank-and-file Democrat, 24, 70, 64, 79
400064, 0.326417572699, 0.759175491626, Cardin, Democrat, moderate Democratic leader, 14, 121, 314, 629
400018, 0.841308264501, 0.804216855258, Barton, Republican, far-right Republican leader, 21, 189, 303, 925
406082, 0.330845019102, 0.556783924246, Johnston, Democrat, rank-and-file Democrat, 5, 233, 108, 129
400306, 0.0865567936448, 0.406932493352, Owens, Democrat, far-left Democrat, 10, 243, 25, 33
409650, 0.205257651416, 0.778380920353, Schroeder, Democrat, far-left Democratic leader, 19, 208, 150, 385
400140, 0.149676573224, 0.683565496843, Frank, Democrat, far-left Democrat, 30, 349, 104, 166
409400, 0.424003890468, 0.573210387794, Rose, Democrat, rank-and-file Democrat, 15, 121, 22, 23
400155, 0.44280999267, 0.530678652058, Gordon, Democrat, rank-and-file Democrat, 7, 135, 80, 93
411166, 0.470752427018, 0.538084717891, Volkmer, Democrat, rank-and-file Democrat, 10, 82, 26, 26
300038, 0.308909880727, 0.635024047406, Durbin, Democrat, rank-and-file Democrat, 10, 186, 143, 240
400300, 0.396004357491, 0.637843952505, Obey, Democrat, rank-and-file Democrat, 29, 48, 171, 374
400377, 0.517312241562, 0.506363677819, Skelton, Democrat, centrist Democrat, 2, 86, 43, 44
400112, 0.509084967161, 0.174166994868, Dooley, Democrat, centrist Democratic follower, 4, 123, 19, 20
406277, 0.240454012478, 0.815412746471, Kennedy [MA8], Democrat, moderate Democratic leader, 28, 180, 135, 261
400422, 0.181834741526, 0.476678606769, Waters, Democrat, far-left Democrat, 26, 134, 86, 172
402626, 0.21166269794, 0.740129001788, Clay, Democrat, far-left Democratic leader, 6, 121, 72, 85
404139, 0.251089473125, 0.267444212791, Flake, Democrat, rank-and-file Democrat, 3, 152, 12, 12
400354, 0.249705001357, 0.387084175611, Sabo, Democrat, rank-and-file Democrat, 3, 111, 43, 62
400084, 0.501281627547, 0.103115862285, Cramer, Democrat, centrist Democratic follower, 0, 181, 0, 0
403308, 0.437263566779, 0.756777983996, de la Garza, Democrat, moderate Democratic leader, 8, 69, 97, 109
400600, 0.311827253895, 0.438184738278, Moakley, Democrat, rank-and-file Democrat, 4, 101, 31, 32
400312, 0.189341942333, 0.6889424109, Payne [NJ10], Democrat, far-left Democrat, 11, 166, 137, 225
402762, 0.188572876401, 0.501497305156, Collins [MI15], Democrat, far-left Democrat, 3, 127, 20, 20
400542, 0.301302226739, 0.60653853556, Borski, Democrat, rank-and-file Democrat, 3, 138, 43, 43
400211, 0.24672949336, 0.668435906614, Kaptur, Democrat, rank-and-file Democrat, 11, 209, 155, 209
400428, 0.655215289133, 0.776563515718, Weldon [PA7], Republican, moderate Republican leader, 12, 151, 168, 218
400596, 0.767287907486, 0.775609854895, McCollum, Republican, moderate Republican leader, 50, 257, 238, 517
400500, 0.651224068997, 0.0423152038572, Callahan, Republican, centrist Republican follower , 7, 113, 9, 12
400085, 0.88687351737, 0.76567478285, Crane, Republican, far-right Republican leader, 38, 178, 278, 532
400389, 0.723730097981, 0.836466763786, Stenholm, Democrat, centrist Democratic leader, 1, 166, 155, 155
400388, 0.892613169014, 0.654935121204, Stearns, Republican, far-right Republican, 28, 278, 162, 235
400567, 0.696911330967, 0.76549649788, Archer, Republican, moderate Republican leader, 37, 66, 256, 647
400055, 0.849142243028, 0.743868511084, Burton, Republican, far-right Republican leader, 17, 250, 160, 212
408092, 0.608530050676, 0.772334412378, Myers, Republican, centrist Republican leader, 3, 74, 30, 30
400395, 0.528079342035, 0.192901034541, Tanner, Democrat, centrist Democratic follower, 3, 93, 41, 45
406625, 0.623432022672, 0.605892648557, Laughlin, Democrat, centrist Democrat, 4, 145, 34, 34
400169, 0.861460334018, 0.683677698296, Hastert, Republican, far-right Republican, 4, 174, 18, 18
400604, 0.655170166226, 0.878542502773, Porter, Republican, moderate Republican leader, 21, 183, 302, 585
400079, 0.797944072083, 0.688397039926, Combest, Republican, rank-and-file Republican, 10, 124, 337, 408
405258, 0.63170143471, 0.610952830175, Hayes, Democrat, centrist Democrat, 13, 168, 84, 107
404213, 0.276594297853, 0.146443674136, Ford, Democrat, moderate Democratic follower, 0, 74, 0, 0
400223, 0.338438087457, 0.44572199849, Kleczka, Democrat, rank-and-file Democrat, 10, 175, 97, 118
300083, 0.777440051409, 0.682363166648, Roberts, Republican, rank-and-file Republican, 22, 140, 114, 188
407400, 0.568565630972, 0.628244228315, McDade, Republican, centrist Republican, 6, 57, 2, 2
400399, 0.534533309042, 0.51793530227, Taylor [MS5], Democrat, centrist Democrat, 5, 100, 79, 87
404520, 0.453905380427, 0.510761901246, Gibbons, Democrat, rank-and-file Democrat, 9, 89, 41, 80
400206, 0.891071253667, 0.475068540505, Johnson [TX3], Republican, far-right Republican, 4, 191, 85, 95
400253, 0.230528788887, 0.783343341247, Markey, Democrat, moderate Democratic leader, 16, 150, 136, 248
400302, 0.449647769885, 0.432135433569, Ortiz, Democrat, rank-and-file Democrat, 4, 75, 86, 88
400374, 0.644008870954, 0.614136520712, Shuster, Republican, centrist Republican, 20, 73, 236, 387
400103, 0.212142720311, 0.662090359336, DeLauro, Democrat, far-left Democrat, 10, 196, 108, 213
400286, 0.371574437406, 0.294310313097, Murtha, Democrat, rank-and-file Democrat, 4, 74, 0, 0
401310, 0.294096317006, 0.504328715702, Beilenson, Democrat, rank-and-file Democrat, 5, 138, 14, 16
410821, 0.458611001805, 0.315318248826, Thornton, Democrat, rank-and-file Democrat, 5, 55, 22, 22
400146, 0.400302359727, 0.87836693017, Gephardt, Democrat, moderate Democratic leader, 17, 44, 209, 767
400310, 0.308768816892, 0.493088353335, Pastor, Democrat, rank-and-file Democrat, 3, 159, 13, 16
400301, 0.221830560074, 0.136213093963, Olver, Democrat, lonely far-left Democratic , 5, 259, 8, 8
300081, 0.309484282795, 0.348134709055, Reed, Democrat, rank-and-file Democrat, 9, 113, 21, 24
400520, 0.459235560056, 0.659530336788, Roemer, Democrat, rank-and-file Democrat, 8, 79, 164, 231
400543, 0.2827016018, 0.570133396479, Coyne, Democrat, rank-and-file Democrat, 4, 126, 9, 10
400578, 0.54999526391, 0.0490318935642, Danner, Democrat, centrist Democratic follower, 6, 170, 6, 7
300068, 0.58646592149, 0.582078727083, Lincoln, Democrat, centrist Democrat, 14, 122, 260, 311
404375, 0.270574000954, 0.753172440563, Furse, Democrat, moderate Democratic leader, 17, 280, 285, 769
400436, 0.212844359149, 0.527788563916, Woolsey, Democrat, far-left Democrat, 8, 288, 117, 201
400133, 0.196737265591, 0.335089883303, Filner, Democrat, far-left Democrat, 14, 335, 101, 144
400078, 0.762114991773, 0.599705777114, Collins [GA3], Republican, rank-and-file Republican, 2, 131, 309, 310
400289, 0.209785727339, 0.396656582384, Nadler, Democrat, far-left Democrat, 26, 214, 74, 128
400099, 0.662979845763, 0.161914070754, Deal, Democrat-turned-Republican, None, 7, 141, 28, 35
400160, 0.40345276832, 0.157794613707, Green, Democrat, moderate Democratic follower, 1, 394, 14, 14
400124, 0.28860889357, 0.404795387165, Eshoo, Democrat, rank-and-file Democrat, 9, 193, 76, 135
400511, 0.228578198513, 0.461275661399, Meek, Democrat, rank-and-file Democrat, 7, 244, 108, 204
400416, 0.135614497613, 0.295754947134, Velázquez, Democrat, far-left Democrat, 11, 207, 57, 101
400251, 0.24208833563, 0.640943836907, Maloney, Democrat, rank-and-file Democrat, 29, 247, 169, 481
400599, 0.544893603968, 0.319671995417, Minge, Democrat, centrist Democrat, 17, 236, 58, 82
400513, 0.199981568795, 0.475229739057, McKinney, Democrat, far-left Democrat, 7, 270, 145, 281
400075, 0.359529430615, 0.269928545956, Clyburn, Democrat, rank-and-file Democrat, 4, 192, 77, 82
400178, 0.197376500531, 0.464192470957, Hinchey, Democrat, far-left Democrat, 9, 329, 133, 209
300096, 0.79204912808, 0.675449684793, Talent, Republican, rank-and-file Republican, 6, 183, 110, 112
400269, 0.361987714914, 0.315914582914, Meehan, Democrat, rank-and-file Democrat, 12, 232, 82, 112
400509, 0.434894651122, 0.360581580198, Thurman, Democrat, rank-and-file Democrat, 8, 216, 83, 140
