ID, ideology, leadership, name, party, description, introduced_bills_93, cosponsored_bills_93, unique_cosponsors_93, total_cosponsors_93
404002, 0.464545204378, 0.610286975678, Fascell, Democrat, rank-and-file Democrat, 57, 226, 93, 114
400680, 0.0296427769301, 0.807035408563, Abzug, Democrat, far-left Democratic leader, 162, 498, 127, 632
400881, 0.665485777721, 0.00310948001381, Andrews [ND0], Republican, moderate Republican follower, 24, 73, 0, 0
401730, 0.330955029991, 0.161691398777, Brasco, Democrat, lonely far-left Democratic , 23, 258, 7, 8
403606, 0.185674035384, 0.618499251894, Drinan, Democrat, far-left Democrat, 37, 315, 90, 154
404097, 0.684589655734, 0.343918797597, Fish, Republican, rank-and-file Republican, 80, 207, 33, 33
404520, 0.469384411719, 0.573600064896, Gibbons, Democrat, rank-and-file Democrat, 31, 135, 67, 111
404858, 0.574615353073, 0.792290319716, Gude, Republican, centrist Republican leader, 112, 241, 156, 321
404996, 0.50629990038, 0.41427876667, Hamilton, Democrat, rank-and-file Democrat, 13, 70, 27, 27
405328, 0.234791369144, 0.379227533765, Helstoski, Democrat, far-left Democrat, 217, 479, 29, 43
406725, 0.281441431966, 0.503982190495, Leggett, Democrat, far-left Democrat, 52, 276, 54, 71
407352, 0.487297910838, 0.331510639523, McCloskey, Republican, centrist Republican, 21, 235, 29, 29
409113, 0.227748559005, 0.0302693617636, Rees, Democrat, lonely far-left Democratic , 42, 334, 1, 1
409142, 0.329831864808, 0.6790065621, Reuss, Democrat, far-left Democrat, 48, 130, 108, 207
409406, 0.0348795360114, 0.918490510109, Rosenthal, Democrat, far-left Democratic leader, 131, 501, 183, 1348
410496, 0.340634905948, 0.755474413278, Studds, Democrat, moderate Democratic leader, 35, 291, 155, 175
411025, 0.518068600011, 0.750435446582, Udall, Democrat, moderate Democratic leader, 62, 110, 141, 280
411215, 0.163853526218, 0.738803634606, Waldie, Democrat, far-left Democrat, 146, 274, 124, 396
411321, 0.789813069259, 0.0, Ware, Republican, lonley far-right Republican follower, 2, 153, 0, 0
411726, 0.375044322312, 0.622027128272, Wilson [CA31], Democrat, rank-and-file Democrat, 73, 323, 93, 132
411948, 0.652759496444, 0.796842039346, Yatron, Democrat, centrist Democratic leader, 70, 389, 200, 298
412009, 0.808472694849, 0.439420389481, Zwach, Republican, far-right Republican, 69, 117, 34, 45
409344, 0.378923732213, 0.453189664234, Rodino, Democrat, rank-and-file Democrat, 152, 248, 39, 66
410585, 0.515692091148, 0.675564632586, Symington, Democrat, rank-and-file Democrat, 39, 226, 122, 167
409237, 0.656324212022, 0.321762717879, Rinaldo, Republican, rank-and-file Republican, 41, 133, 29, 31
403924, 0.531672777895, 0.594861200024, Evans, Democrat, rank-and-file Democrat, 25, 50, 68, 98
400572, 0.277132675294, 0.734156907703, Brown [CA38], Democrat, far-left Democrat, 54, 558, 149, 278
