id,total_votes,missed_votes,percent,percentile,first_vote_date,last_vote_date
402095,897,602,67.1125975474,99.7737556561,1973-01-03,1974-12-20
406994,1027,615,59.8831548199,99.5475113122,1973-01-03,1974-12-20
410926,961,575,59.8335067638,99.3212669683,1973-01-03,1974-12-20
411120,1044,582,55.7471264368,99.0950226244,1973-01-03,1974-12-20
406530,1024,558,54.4921875,98.8687782805,1973-01-03,1974-12-20
400286,1046,548,52.3900573614,98.6425339367,1973-01-03,1974-12-20
407592,1062,365,34.3691148776,98.4162895928,1973-01-03,1974-12-20
402626,2071,661,31.9169483341,98.1900452489,1969-01-03,1974-12-20
402510,2069,645,31.1744804253,97.963800905,1969-01-03,1974-12-20
402047,1045,292,27.9425837321,97.7375565611,1973-01-03,1974-12-20
405046,3150,869,27.5873015873,97.5113122172,1963-01-09,1974-12-20
402292,3342,921,27.5583482944,97.2850678733,1961-01-03,1974-12-20
403462,3846,995,25.8710348414,97.0588235294,1955-01-05,1974-12-20
405303,4616,1184,25.6499133449,96.8325791855,1941-01-22,1974-12-20
409389,4771,1188,24.9004401593,96.6063348416,1944-06-15,1974-12-20
400080,2929,720,24.5817685217,96.3800904977,1965-01-04,1974-12-20
401730,2564,624,24.3369734789,96.1538461538,1967-01-10,1974-12-20
409127,3195,768,24.0375586854,95.92760181,1963-01-09,1974-12-20
407660,1674,382,22.8195937873,95.7013574661,1971-01-21,1974-12-20
404630,2101,475,22.6082817706,95.4751131222,1969-05-01,1974-12-20
405055,3443,776,22.5384838803,95.2488687783,1961-01-03,1974-12-20
406111,2094,471,22.4928366762,95.0226244344,1969-04-01,1974-12-20
401030,1677,374,22.3017292785,94.7963800905,1971-01-21,1974-12-20
405236,3154,692,21.9403931516,94.5701357466,1963-01-09,1974-12-20
408792,2314,505,21.823681936,94.3438914027,1968-02-28,1974-12-20
400761,2142,459,21.4285714286,94.1176470588,1969-01-03,1974-12-20
409469,1694,361,21.3105076741,93.8914027149,1971-01-21,1974-12-20
410407,2103,447,21.2553495007,93.665158371,1969-01-03,1974-12-20
406563,4073,858,21.065553646,93.4389140271,1953-01-03,1974-12-20
403257,3445,724,21.0159651669,93.2126696833,1961-01-03,1974-12-20
406992,2120,444,20.9433962264,92.9864253394,1969-01-03,1974-12-20
404873,1059,218,20.5854579792,92.7601809955,1973-01-03,1974-12-20
409387,1056,216,20.4545454545,92.5339366516,1973-01-03,1974-12-20
406046,1069,212,19.8316183349,92.3076923077,1973-01-03,1974-12-20
409514,1064,208,19.5488721805,92.0814479638,1973-01-03,1974-12-20
410495,2592,503,19.4058641975,91.8552036199,1967-01-10,1974-12-20
401485,2576,498,19.3322981366,91.628959276,1967-01-10,1974-12-20
406501,2576,486,18.8664596273,91.4027149321,1967-01-10,1974-12-20
401418,2117,397,18.752952291,91.1764705882,1969-01-03,1974-12-20
401322,3426,636,18.5639229422,90.9502262443,1961-01-03,1974-12-20
411726,3154,584,18.5161699429,90.7239819005,1963-01-09,1974-12-20
407260,2606,470,18.0353031466,90.4977375566,1967-01-10,1974-12-20
411148,1700,306,18.0,90.2714932127,1971-01-21,1974-12-20
401525,4625,831,17.9675675676,90.0452488688,1947-01-03,1974-12-20
405056,2152,385,17.8903345725,89.8190045249,1969-01-03,1974-12-20
408062,3150,554,17.5873015873,89.592760181,1963-01-09,1974-12-20
403183,1705,295,17.3020527859,89.3665158371,1971-01-21,1974-12-20
404816,3927,679,17.2905525847,89.1402714932,1955-01-05,1974-12-20
410323,3409,585,17.1604576122,88.9140271493,1961-01-03,1974-12-20
