id,total_votes,missed_votes,percent,percentile,first_vote_date,last_vote_date
300056,14383,2287,15.9007161232,99.0,1963-01-31,1998-10-21
300059,14327,2171,15.1532072311,98.0,1963-01-31,1998-10-21
300008,11215,1378,12.2871154704,97.0,1973-01-23,1998-10-21
300053,13332,1128,8.46084608461,96.0,1967-01-18,1998-10-21
300094,12756,1009,7.91000313578,95.0,1969-01-06,1998-10-21
404598,10100,724,7.16831683168,94.0,1975-01-27,1998-10-21
402004,10089,691,6.84904351274,93.0,1975-01-27,1998-10-21
300150,6597,428,6.4877974837,92.0,1981-01-20,1998-10-21
300036,11216,670,5.97360912981,91.0,1973-01-23,1998-10-21
400563,8799,484,5.50062507103,90.0,1977-01-14,1998-10-21
300159,4981,266,5.34029311383,89.0,1985-01-29,1998-10-21
300034,6593,352,5.33899590475,88.0,1981-01-20,1998-10-21
300154,11210,584,5.20963425513,87.0,1973-01-23,1998-10-21
300051,4980,254,5.10040160643,86.0,1985-01-29,1998-10-21
300065,10082,470,4.66177345765,85.0,1975-01-27,1998-10-21
400561,3443,146,4.24048794656,84.0,1989-01-25,1998-10-21
300071,4238,174,4.10571024068,83.0,1987-01-06,1998-10-21
300010,4241,170,4.00848856402,82.0,1987-01-06,1998-10-21
300023,7651,306,3.99947719252,81.0,1979-02-22,1998-10-21
402412,8805,351,3.9863713799,80.0,1977-01-14,1998-10-21
300057,3443,133,3.86291025269,79.0,1989-01-25,1998-10-21
300157,15531,599,3.85680252398,78.0,1955-01-14,1998-10-21
300052,8799,331,3.76179111263,77.0,1977-01-14,1998-10-21
300007,2255,84,3.72505543237,76.0,1993-02-03,1998-10-21
300073,4241,155,3.6547983966,75.0,1987-01-06,1998-10-21
400565,12190,417,3.42083675144,74.0,1971-02-10,1998-10-21
300084,4981,166,3.33266412367,73.0,1985-01-29,1998-10-21
404219,10088,336,3.33068992863,72.0,1975-01-27,1998-10-21
300017,2255,74,3.28159645233,71.0,1993-02-03,1998-10-21
300151,612,20,3.26797385621,70.0,1997-01-22,1998-10-21
300092,6601,212,3.21163460082,69.0,1981-01-20,1998-10-21
403968,2255,68,3.0155210643,68.0,1993-02-03,1998-10-21
403142,6602,183,2.77188730688,67.0,1981-01-20,1998-10-21
300055,1533,42,2.7397260274,66.0,1994-12-01,1998-10-21
300089,4241,115,2.71162461684,65.0,1987-01-06,1998-10-21
300005,7649,205,2.68008890051,64.0,1979-02-22,1998-10-21
300009,5640,151,2.67730496454,63.0,1983-02-01,1998-10-21
407992,2255,57,2.52771618625,62.0,1993-02-03,1998-10-21
300086,8806,208,2.36202589144,61.0,1977-01-14,1998-10-21
300054,2109,49,2.32337600759,60.0,1993-06-15,1998-10-21
300083,612,14,2.28758169935,59.0,1997-01-22,1998-10-21
300037,2255,50,2.21729490022,57.0,1993-02-03,1998-10-21
300076,2255,50,2.21729490022,57.0,1993-02-03,1998-10-21
300064,5638,123,2.18162468961,56.0,1983-02-01,1998-10-21
402675,3443,70,2.03311065931,55.0,1989-01-25,1998-10-21
300012,4241,85,2.00424428201,54.0,1987-01-06,1998-10-21
400562,3443,69,2.00406622132,53.0,1989-01-25,1998-10-21
300070,8806,175,1.98728139905,52.0,1977-01-14,1998-10-21
300062,1531,30,1.95950359242,51.0,1995-01-05,1998-10-21
300060,4978,96,1.92848533548,50.0,1985-01-29,1998-10-21
300100,910,17,1.86813186813,49.0,1996-02-06,1998-10-21
300069,3443,63,1.82979959338,48.0,1989-01-25,1998-10-21
300049,2255,41,1.81818181818,47.0,1993-02-03,1998-10-21
300099,7652,139,1.81651855724,46.0,1979-02-22,1998-10-21
300066,7649,138,1.8041574062,45.0,1979-02-22,1998-10-21
300011,2255,39,1.72949002217,44.0,1993-02-03,1998-10-21
400566,2805,47,1.67557932264,43.0,1991-01-12,1998-10-21
300088,612,10,1.6339869281,42.0,1997-01-22,1998-10-21
300082,4241,69,1.6269747701,41.0,1987-01-06,1998-10-21
400558,2255,35,1.55210643016,40.0,1993-02-03,1998-10-21
300079,6602,102,1.54498636777,39.0,1981-01-20,1998-10-21
