ID, ideology, leadership, name, party, description, introduced_bills_106, cosponsored_bills_106, unique_cosponsors_106, total_cosponsors_106
400369, 0.719892757428, 0.860790177817, Shaw, Republican, moderate Republican leader, 31, 160, 333, 768
400123, 0.835487864229, 0.802705709417, English, Republican, moderate Republican leader, 55, 655, 304, 676
400091, 0.927593614639, 0.837752364492, Cunningham, Republican, far-right Republican leader, 17, 362, 348, 719
400161, 0.704362409455, 0.799867672883, Greenwood, Republican, moderate Republican leader, 30, 288, 346, 938
400576, 0.909405050891, 0.762802217135, Coburn, Republican, far-right Republican leader, 11, 241, 359, 567
400398, 0.820190166929, 0.553575836503, Taylor [NC11], Republican, rank-and-file Republican, 6, 163, 13, 17
400154, 0.897508099209, 0.848126940155, Goodlatte, Republican, far-right Republican leader, 12, 247, 357, 750
400144, 0.735778867349, 0.866275457806, Gallegly, Republican, moderate Republican leader, 26, 198, 398, 945
400079, 0.861668179899, 0.679792479864, Combest, Republican, rank-and-file Republican, 7, 133, 146, 247
400206, 0.974633309507, 0.724964616693, Johnson [TX3], Republican, far-right Republican, 19, 211, 286, 510
400273, 0.815894735628, 0.551545186651, Mica, Republican, rank-and-file Republican, 9, 187, 104, 143
400191, 0.842818339902, 0.663260421717, Hunter, Republican, rank-and-file Republican, 18, 193, 177, 302
400428, 0.737872452813, 0.740943507511, Weldon [PA7], Republican, rank-and-file Republican, 26, 219, 284, 510
400017, 0.950475674678, 0.72801613655, Bartlett, Republican, far-right Republican, 13, 263, 175, 269
400173, 0.977460055265, 0.722240618008, Hayworth, Republican, far-right Republican, 26, 328, 273, 513
400078, 0.8880042874, 0.671587126852, Collins, Republican, far-right Republican, 39, 177, 160, 325
400421, 0.877242607016, 0.216359805345, Wamp, Republican, lonley far-right Republican follower, 3, 284, 11, 11
400601, 0.881785966162, 0.399297887707, Packard, Republican, far-right Republican, 4, 164, 1, 1
400298, 0.780173871429, 0.707445957936, Nussle, Republican, rank-and-file Republican, 17, 169, 295, 595
400171, 0.896228450002, 0.381246317907, Hastings [WA4], Republican, lonley far-right Republican follower, 45, 205, 50, 62
400127, 0.790320009323, 0.231122523211, Everett, Republican, moderate Republican follower, 3, 122, 21, 21
400388, 0.873791107936, 0.742751142906, Stearns, Republican, moderate Republican leader, 29, 255, 238, 403
400221, 0.830523137818, 0.318916376448, Kingston, Republican, moderate Republican follower, 6, 167, 112, 125
400506, 0.637640905584, 0.470633331208, Horn, Republican, centrist Republican, 15, 323, 82, 124
400551, 0.863424721327, 0.498212664414, Armey, Republican, rank-and-file Republican, 27, 187, 138, 189
400187, 0.946394191088, 0.421487800333, Hostettler, Republican, far-right Republican, 6, 244, 83, 139
400514, 0.930121560369, 0.754969713936, Barr, Republican, far-right Republican leader, 27, 240, 188, 385
400432, 0.905813017122, 0.35703371126, Wicker, Republican, lonley far-right Republican follower, 6, 180, 50, 56
400533, 0.590017436888, 0.68257679047, Roukema, Republican, centrist Republican, 20, 257, 213, 404
400136, 0.790922193613, 0.702290299177, Foley, Republican, rank-and-file Republican, 23, 540, 294, 541
400574, 0.871698818488, 0.855051545124, Canady, Republican, moderate Republican leader, 12, 229, 394, 746
400176, 0.97234625589, 0.801794586481, Herger, Republican, far-right Republican leader, 19, 249, 234, 378
400012, 0.911071404148, 0.560401026465, Baker, Republican, far-right Republican, 14, 272, 137, 201
400523, 0.790360885544, 0.670665220411, Ehrlich, Republican, rank-and-file Republican, 6, 223, 298, 329
400504, 0.972822458925, 0.884171452088, Stump, Republican, far-right Republican leader, 34, 283, 266, 673
400296, 0.976557177626, 0.663253461744, Norwood, Republican, far-right Republican, 14, 330, 258, 367
400018, 0.864628106863, 0.881121002241, Barton, Republican, moderate Republican leader, 15, 153, 201, 265
400582, 0.607690238863, 0.492137012629, Forbes, Democrat, centrist Democrat, 18, 409, 196, 301
400057, 0.950118412277, 0.715266478434, Calvert, Republican, far-right Republican, 24, 365, 202, 372
400343, 0.831720143667, 0.656263831079, Rohrabacher, Republican, rank-and-file Republican, 24, 282, 161, 261
400381, 0.822403411292, 0.701441778644, Smith [TX21], Republican, rank-and-file Republican, 20, 148, 110, 131
400261, 0.851268381226, 0.604317273914, McCrery, Republican, rank-and-file Republican, 29, 180, 144, 222
400401, 0.71235700662, 0.895377392892, Thomas, Republican, moderate Republican leader, 42, 84, 303, 571
400571, 0.855317266741, 0.894861198273, Bliley, Republican, moderate Republican leader, 30, 177, 369, 965
400028, 0.733675079616, 0.969602944697, Bilirakis, Republican, moderate Republican leader, 34, 196, 416, 1747
400241, 0.922720659862, 0.490300647163, Lewis [KY2], Republican, far-right Republican, 8, 236, 133, 174
400054, 0.838485214856, 0.829486428153, Burr, Republican, moderate Republican leader, 13, 216, 367, 768
400149, 0.619636539717, 0.518706830255, Gilchrest, Republican, centrist Republican, 9, 271, 145, 177
400115, 0.755903078747, 0.739003135577, Dreier, Republican, rank-and-file Republican, 39, 141, 314, 542
406863, 0.756145982857, 0.646869985, Livingston, Republican, rank-and-file Republican, 1, 5, 0, 0
400382, 0.815818967383, 0.537358736939, Smith [MI7], Republican, rank-and-file Republican, 36, 123, 62, 85
400015, 0.864755729229, 0.714634716653, Ballenger, Republican, rank-and-file Republican, 11, 183, 151, 213
400365, 0.862391566668, 0.608871465733, Sensenbrenner, Republican, rank-and-file Republican, 19, 164, 98, 140
400169, 0.815689413316, 0.279127071187, Hastert, Republican, moderate Republican follower, 1, 42, 0, 0
400596, 0.832313777162, 0.87130518264, McCollum, Republican, moderate Republican leader, 58, 251, 199, 378
400209, 0.876635850434, 0.554473044111, Jones [NC3], Republican, far-right Republican, 16, 249, 163, 231
400197, 0.881113283882, 0.636545336501, Istook, Republican, far-right Republican, 18, 150, 145, 265
400567, 0.703271991368, 0.807003639898, Archer, Republican, moderate Republican leader, 21, 47, 110, 153
400405, 0.890053715817, 0.517605090116, Tiahrt, Republican, far-right Republican, 5, 198, 75, 121
400330, 0.858958957093, 0.600310530228, Radanovich, Republican, rank-and-file Republican, 17, 211, 208, 333
400288, 0.931149283482, 0.616625088861, Myrick, Republican, far-right Republican, 42, 379, 242, 297
400581, 0.827585523396, 0.716020957791, Ewing, Republican, rank-and-file Republican, 15, 204, 281, 468
400517, 0.670379539271, 0.702863406764, Ganske, Republican, centrist Republican, 6, 99, 143, 168
400242, 0.85592217395, 0.169495086269, Linder, Republican, moderate Republican follower, 50, 130, 33, 35
400606, 0.829301051668, 0.815783189774, Salmon, Republican, moderate Republican leader, 28, 192, 364, 944
400055, 0.903939727023, 0.695269928902, Burton, Republican, far-right Republican, 16, 293, 125, 182
400076, 0.839553811949, 0.587032903992, Coble, Republican, rank-and-file Republican, 57, 125, 195, 296
400510, 0.843219579519, 0.65851909543, Miller [FL13], Republican, rank-and-file Republican, 13, 150, 147, 186
400586, 0.833348241421, 0.809120275418, Goodling, Republican, moderate Republican leader, 30, 285, 292, 648
400427, 0.941856196992, 0.529991220658, Weldon [FL15], Republican, far-right Republican, 13, 262, 148, 218
400439, 0.604011807528, 0.654887862669, Young [FL10], Republican, centrist Republican, 44, 65, 0, 0
400088, 0.893834352831, 0.382996264612, Cubin, Republican, lonley far-right Republican follower, 17, 202, 133, 151
400368, 0.927266687261, 0.468938323823, Shadegg, Republican, far-right Republican, 14, 182, 47, 61
400404, 0.884623188927, 0.298224445658, Thornberry, Republican, lonley far-right Republican follower, 17, 136, 47, 65
