"name" "district" "lat" "lon" "lead" "ideo" "sess"
"1" "Douglas Bereuter" "NE-01" "41.3775643036052" "-96.8308922818834" 0.225632172888 0.608441220463 96
"2" "John Conyers" "MI-01" "46.1650522700332" "-86.48099799809" 0.612481966722 0.0225224497933 96
"3" "Philip Crane" "IL-12" "37.9898672551004" "-89.4322909549952" 0.688921218424 0.768716631982 96
"4" "Norman Dicks" "WA-06" "47.6531764908418" "-123.621960655726" 0.306305962211 0.438540292084 96
"5" "John Dingell" "MI-16" "na" "na" 0.775464870803 0.415067509241 96
"6" "Jonas Frost" "TX-24" "32.9196120897801" "-97.0111138005441" 0.0934870183047 0.496652728659 96
"7" "Richard Gephardt" "MO-03" "38.5783110901493" "-91.5549171070666" 0.632188767257 0.462048631194 96
"8" "Henry Hyde" "IL-06" "42.0282645541633" "-88.1792335136708" 0.5788871534 0.784254573082 96
"9" "Dale Kildee" "MI-07" "42.0957649521456" "-84.3040064503103" 0.557770695795 0.281311800177 96
"10" "James Leach" "IA-01" "42.5251132647075" "-91.8914980126061" 0.525152702573 0.618928707972 96
"11" "Jerry Lewis" "CA-37" "34.016667990953" "-118.364437633929" 0.246897787984 0.631325903447 96
"12" "Edward Markey" "MA-07" "42.3215434396374" "-71.0213477234035" 0.408038125261 0.281835676903 96
"13" "Robert Matsui" "CA-03" "39.0304630857084" "-122.093505523905" 0.132996953393 0.414132015674 96
"14" "George Miller" "CA-07" "38.4822090988748" "-121.218721118348" 0.683361872895 0.274652994975 96
"15" "John Murtha" "PA-12" "40.4226146752435" "-79.4892723586361" 0.412883466575 0.556338138852 96
"16" "James Oberstar" "MN-08" "47.2225764590475" "-92.9380072050481" 0.587632448565 0.355811050882 96
"17" "David Obey" "WI-07" "45.6999947181625" "-90.6618795559786" 0.651728254043 0.418437751277 96
"18" "Ronald Paul" "TX-22" "29.517526670059" "-95.6832589382697" 0.345501496709 0.688120676399 96
"19" "Thomas Petri" "WI-06" "43.7761065804536" "-88.2809373327779" 0.207526304532 0.556797760905 96
"20" "Nick Rahall" "WV-04" "na" "na" 0.513540839531 0.402194294149 96
"21" "Charles Rangel" "NY-19" "42.2146871808774" "-74.4208970976536" 0.563597211611 0.113363315947 96
"22" "Ralph Regula" "OH-16" "40.9729980640546" "-81.7383568897815" 0.449998098275 0.7003781176 96
"23" "Martin Sabo" "MN-05" "44.9811310387142" "-93.2955047439837" 0.224662847399 0.402727391369 96
"24" "F. Sensenbrenner" "WI-09" "na" "na" 0.124477005078 0.632688884927 96
"25" "Bill Shuster" "PA-09" "40.1438979450552" "-78.673402206074" 0.441282366141 0.688375517571 96
"26" "Ike Skelton" "MO-04" "38.2837725240428" "-93.3104993902055" 0.450547523912 0.630955948361 96
"27" "Fortney Stark" "CA-09" "38.0105657358434" "-121.305047559434" 0.689997911297 0.0550564370396 96
"28" "Charles Stenholm" "TX-17" "31.1627712910451" "-96.6561123641447" 0.416643771888 0.635275055168 96
"29" "William Tauzin" "LA-03" "29.9497621144802" "-92.43255216635" 0.0100481288285 0.506581319175 96
"30" "William Thomas" "CA-18" "37.2020617981196" "-122.154046922785" 0.228773490636 0.659085930633 96
"31" "Henry Waxman" "CA-24" "34.9190087618295" "-120.119792780812" 0.568047962394 0.127548979159 96
"32" "C. W. Young" "FL-06" "29.4548473850308" "-81.3414527382862" 0.42589636082 0.76101976567 96
"33" "Donald Young" "AK-00" "63.74299141491" "-151.593418341031" 0.505380788912 0.755252502086 96
"34" "Daniel Akaka" "HI-02" "20.9662156063655" "-158.070760485812" 0.495463591586 0.386213849843 96
"35" "John Breaux" "LA-07" "na" "na" 0.431128015279 0.607721852936 96
"36" "Thomas Daschle" "SD-01" "na" "na" 0.57262766237 0.495821975104 96
"37" "Christopher Dodd" "CT-02" "41.6514982541645" "-72.2040886745289" 0.602822528087 0.302007252087 96
"38" "Charles Grassley" "IA-03" "41.2039617857257" "-94.6373720493223" 0.638984167157 0.822823895676 96
"39" "Thomas Harkin" "IA-05" "na" "na" 0.56909077707 0.298514528888 96
"40" "James Jeffords" "VT-00" "44.0752885431624" "-72.6625328025945" 0.767773533672 0.53802746033 96
"41" "Trent Lott" "MS-05" "na" "na" 0.474306152873 0.97339969746 96
"42" "Barbara Mikulski" "MD-03" "39.1594607176648" "-76.6755076475472" 0.711865598345 0.237892159728 96
"43" "Bill Nelson" "FL-09" "28.1169164499269" "-81.1953835372735" 0.103301051704 0.494457279325 96
"44" "Richard Shelby" "AL-07" "32.4441854440563" "-87.6252267844404" 0.125354913178 0.53967872448 96
"45" "Olympia Snowe" "ME-02" "45.5095372423922" "-69.0845373790357" 0.208760473726 0.560435113735 96
"46" "Robert Stump" "AZ-03" "32.3659892425722" "-112.443643234236" 0.403739386626 0.74308495438 96
"47" "David Bonior" "MI-12" "42.2094448748931" "-83.4485615166188" 0.584243268243 0.143749391392 96
"48" "Benjamin Gilman" "NY-26" "42.9614056076425" "-78.8414888835429" 0.724092317768 0.451933100892 96
"49" "John LaFalce" "NY-36" "na" "na" 0.686905428832 0.370015992681 96
"50" "Tony Hall" "OH-03" "39.966345043899" "-82.9491947084562" 0.133102690345 0.45555854079 96
"51" "Wes Watkins" "OK-03" "36.1210809816869" "-98.8388413793842" 0.571095591347 0.588783495797 96
"52" "Phil Gramm" "TX-06" "32.2308156262336" "-96.6747241191297" 0.322477957702 0.608081210431 96
"53" "Bill Archer" "TX-07" "29.7934756629733" "-95.6057793360232" 0.479527373185 0.790357118355 96
