"name" "district" "lat" "lon" "lead" "ideo" "sess"
"52" "Calvin Dooley" "CA-20" "36.3747620283648" "-121.281955961031" 0.174166994868 0.509084967161 104
"53" "John Doolittle" "CA-04" "37.9876977487961" "-119.936752380818" 0.632869033389 0.98716598839 104
"54" "Michael Doyle" "PA-18" "40.1569658675652" "-80.0282180625337" 0.11806276562 0.509994530248 104
"55" "David Dreier" "CA-28" "34.2497547105175" "-118.291019026334" 0.491935084899 0.807938713496 104
"56" "John Duncan" "TN-02" "36.0470409875551" "-83.8263211581072" 0.812598820681 0.797288020514 104
"57" "Jennifer Dunn" "WA-08" "47.4232645782998" "-121.00293509588" 0.514630307046 0.76510346046 104
"58" "Thomas Edwards" "TX-11" "31.7359275101338" "-100.083054680706" 0.260285263614 0.501553588742 104
"59" "Vernon Ehlers" "MI-03" "42.7172241104374" "-85.2442300469841" 0.000139352908221 0.693236973298 104
"60" "Eliot Engel" "NY-17" "41.1575216457398" "-73.9109850555905" 0.784188591538 0.180516500524 104
"61" "Philip English" "PA-21" "na" "na" 0.481386447337 0.742573480725 104
"62" "Anna Eshoo" "CA-14" "37.5736758982377" "-122.495157125115" 0.404795387165 0.28860889357 104
"63" "Lane Evans" "IL-17" "41.3895265837289" "-90.2102831675548" 0.686496337638 0.126189691152 104
"64" "Terry Everett" "AL-02" "31.7077253919956" "-86.0710535364597" 0.241883252549 0.73782681101 104
"65" "Eni Faleomavaega" "AS-00" "-13.9660192476698" "-170.079591791871" 0.693568020338 0.28791353657 104
"66" "Sam Farr" "CA-17" "37.4394540963388" "-121.964968085793" 0.547160504122 0.340168983646 104
"67" "Chaka Fattah" "PA-02" "40.0166238623733" "-75.220991794198" 0.339534923852 0.358405403955 104
"68" "Bob Filner" "CA-50" "33.1148414729194" "-116.617795477782" 0.335089883303 0.196737265591 104
"69" "Mark Foley" "FL-16" "27.3104889469329" "-82.4277984821821" 0.229620798282 0.713258426621 104
"70" "Barney Frank" "MA-04" "41.9912536243757" "-71.2323441080717" 0.683565496843 0.149676573224 104
"71" "Rodney Frelinghuysen" "NJ-11" "40.9042822323624" "-74.4512029365655" 0.0376594642137 0.596925181629 104
"72" "Jonas Frost" "TX-24" "32.9196120897801" "-97.0111138005441" 0.177628783548 0.232546888052 104
"73" "Elton Gallegly" "CA-23" "35.6150936646872" "-118.53691630583" 0.771586053986 0.851076799556 104
"74" "Richard Gephardt" "MO-03" "38.5783110901493" "-91.5549171070666" 0.87836693017 0.400302359727 104
"75" "Wayne Gilchrest" "MD-01" "38.7671339971302" "-75.981462723589" 0.53533729294 0.709856618709 104
"76" "Paul Gillmor" "OH-05" "41.1550050118988" "-84.0417420403083" 0.449894135912 0.656135087964 104
"77" "Robert Goodlatte" "VA-06" "38.134593546782" "-79.1909824524439" 0.45647826585 0.811129227747 104
"78" "Barton Gordon" "TN-06" "36.1996473649429" "-85.7814144399995" 0.530678652058 0.44280999267 104
"79" "Porter Goss" "FL-14" "27.8336636400235" "-82.5186125548091" 0.761256428826 0.877258435222 104
"80" "Raymond Green" "TX-29" "29.7821124356865" "-95.2656317344725" 0.157794613707 0.40345276832 104
"81" "James Greenwood" "PA-08" "40.3336426943061" "-75.1519567607386" 0.446901478766 0.72919402875 104
"82" "Luis Gutiérrez" "IL-04" "41.8722570357481" "-87.7649199920988" 0.344358566438 0.237653995165 104
"83" "Gilbert Gutknecht" "MN-01" "43.8867349598721" "-93.7050137311385" 0.208624024048 0.685779206762 104
"84" "Ralph Hall" "TX-04" "33.3103707907186" "-95.4044214096613" 0.625526752031 0.656587464032 104
"85" "Jane Harman" "CA-36" "33.7465925172201" "-115.720071676955" 0.157528840627 0.478261580481 104
"86" "J. Hastert" "IL-14" "42.028164224824" "-88.4318218025604" 0.683677698296 0.861460334018 104
"87" "Alcee Hastings" "FL-23" "25.9920169400404" "-80.2035064738654" 0.221291059034 0.281348697097 104
"88" "Doc Hastings" "WA-04" "47.2988996229685" "-119.704762499563" 0.120614174562 0.72856743248 104
"89" "John Hayworth" "AZ-06" "33.6674842698133" "-111.890378599379" 0.24060202659 0.736618229215 104
"90" "Joel Hefley" "CO-05" "38.8216619000802" "-105.338342634561" 0.801955724692 0.850212830452 104
"91" "Walter Herger" "CA-02" "40.1081502316474" "-123.468070447208" 0.618040919175 0.913770537555 104
"92" "Maurice Hinchey" "NY-26" "42.9614056076425" "-78.8414888835429" 0.464192470957 0.197376500531 104
"93" "David Hobson" "OH-07" "40.7073353251764" "-82.0590185155896" 0.501120489536 0.714686347773 104
"94" "Peter Hoekstra" "MI-02" "43.3981549231497" "-86.3205678132988" 0.411516012473 0.794821836279 104
"95" "Tim Holden" "PA-06" "40.2524875619095" "-75.799678744938" 0.321824395376 0.514382301295 104
"96" "John Hostettler" "IN-08" "38.7388679093178" "-87.1976570130928" 0.103927536903 0.71823654045 104
"97" "Amory Houghton" "NY-31" "na" "na" 0.514973436731 0.601685702238 104
"98" "Steny Hoyer" "MD-05" "38.4752375446401" "-76.7138347580228" 0.853471394694 0.353002737718 104
"99" "Duncan Hunter" "CA-52" "32.8466721947074" "-117.155373635039" 0.527277315076 0.831044732754 104
"100" "Henry Hyde" "IL-06" "42.0282645541633" "-88.1792335136708" 0.812409979681 0.711269301995 104
"101" "Ernest Istook" "OK-05" "35.3071335158607" "-96.9937654230921" 0.514756533562 0.784935985127 104
"102" "Jesse Jackson" "IL-02" "41.2590168545391" "-87.7957176241589" 0.00207279518289 0.44507387369 104
"103" "William Jefferson" "LA-02" "30.0366902369515" "-90.6100693901645" 0.574228461749 0.227428229551 104
"104" "Nancy Johnson" "CT-06" "na" "na" 0.90847466475 0.557704218342 104
"105" "Samuel Johnson" "TX-03" "33.1580330290278" "-96.6150924718462" 0.475068540505 0.891071253667 104
"106" "Eddie Johnson" "TX-30" "32.6565286611428" "-96.8007511888693" 0.361347698108 0.287657396126 104
"107" "Walter Jones" "NC-03" "35.4105616971317" "-76.6193868021255" 0.127198691656 0.709659465575 104
"108" "Paul Kanjorski" "PA-11" "40.885241152707" "-76.4519736983023" 0.528836894912 0.357809747795 104
"109" "Marcy Kaptur" "OH-09" "41.6174984410315" "-82.5645647731099" 0.668435906614 0.24672949336 104
"110" "Sue Kelly" "NY-19" "42.2146871808774" "-74.4208970976536" 0.234290154172 0.642314724646 104
"111" "Patrick Kennedy" "RI-01" "41.6416767992649" "-71.335168672555" 0.36775359197 0.448708714212 104
"112" "Dale Kildee" "MI-09" "42.5312088834596" "-83.0505021650798" 0.719557380157 0.300331513083 104
"113" "Peter King" "NY-03" "40.8596473406124" "-73.5006108146573" 0.543629917275 0.646802282623 104
"114" "Jack Kingston" "GA-01" "31.3162816396326" "-81.9282633024445" 0.00807891402084 0.771034143588 104
"115" "Gerald Kleczka" "WI-04" "43.0231580823562" "-87.5380789243424" 0.44572199849 0.338438087457 104
"116" "Joseph Knollenberg" "MI-11" "42.5317238226251" "-83.4567836327985" 0.393207277518 0.841822164503 104
"117" "James Kolbe" "AZ-05" "33.3378327732584" "-111.714644037212" 0.663070971604 0.760543560762 104
"118" "Ray LaHood" "IL-18" "40.2299817388932" "-90.0757063112232" 0.194814042035 0.708168462782 104
"119" "Steven LaTourette" "OH-19" "na" "na" 0.233048323498 0.63338729873 104
"120" "Tom Lantos" "CA-12" "37.7853400250177" "-122.434740143009" 0.746941538772 0.245893874534 104
"121" "Thomas Latham" "IA-05" "na" "na" 0.146715194049 0.659173861375 104
"122" "James Leach" "IA-01" "42.5251132647075" "-91.8914980126061" 0.345789819722 0.4959996694 104
"123" "Sheila Jackson-Lee" "TX-18" "29.8892568604455" "-95.3765460748087" 0.349083871103 0.381377088267 104
"124" "Sander Levin" "MI-12" "42.2094448748931" "-83.4485615166188" 0.706886032674 0.329547638827 104
"125" "Jerry Lewis" "CA-40" "33.9694616458951" "-118.177825413692" 0.463520624407 0.656024181461 104
"126" "John Lewis" "GA-05" "33.7072434793877" "-84.4014929458453" 0.65987987196 0.164100511006 104
"127" "Ron Lewis" "KY-02" "37.536302098776" "-85.9885752065684" 0.204380370022 0.737407468427 104
"128" "John Linder" "GA-04" "33.6968442519195" "-84.0499616498015" 0.0711350671295 0.833653425049 104
"129" "William Lipinski" "IL-03" "41.6785009923445" "-87.8960968364775" 0.576016883962 0.377643727875 104
"130" "Frank LoBiondo" "NJ-02" "39.4038563231063" "-74.8965576752213" 0.227718725623 0.601881364148 104
"131" "Zoe Lofgren" "CA-16" "37.1115401227637" "-120.530943821171" 0.0864814227705 0.38563369982 104
"132" "Nita Lowey" "NY-18" "41.4114236241802" "-74.08036482196" 0.759051082688 0.227703275617 104
"133" "Frank Lucas" "OK-06" "na" "na" 0.272935426827 0.696719871527 104
"134" "Carolyn Maloney" "NY-14" "40.8125472968029" "-73.8388554839732" 0.640943836907 0.24208833563 104
"135" "Donald Manzullo" "IL-16" "41.3946020105764" "-88.7999989158851" 0.533871093648 0.76914455133 104
"136" "Edward Markey" "MA-07" "42.3215434396374" "-71.0213477234035" 0.783343341247 0.230528788887 104
"137" "Robert Matsui" "CA-05" "38.5158335614866" "-122.460623875913" 0.77456457243 0.263627933491 104
"138" "Karen McCarthy" "MO-05" "39.1416180377317" "-93.7715349477531" 0.0972690968055 0.491874975067 104
"139" "James McCrery" "LA-05" "31.7677445936913" "-91.8249105010194" 0.528701945034 0.781301870568 104
"140" "James McDermott" "WA-07" "47.579614105776" "-122.391133020036" 0.707537137827 0.173469639678 104
"141" "John McHugh" "NY-24" "43.2035270310365" "-76.6465857775201" 0.15282368712 0.739444559443 104
"142" "Scott McInnis" "CO-03" "38.7802715015122" "-107.237648122487" 0.057934215021 0.678020905544 104
"143" "Howard McKeon" "CA-25" "34.5866177464556" "-118.283725102964" 0.55301612531 0.829716029048 104
"144" "Michael McNulty" "NY-21" "44.017622748347" "-74.5960338570565" 0.518453636205 0.354453606573 104
"145" "Martin Meehan" "MA-05" "42.3566545437366" "-71.2979315546239" 0.315914582914 0.361987714914 104
"146" "Robert Menéndez" "NJ-13" "na" "na" 0.289037667781 0.348648449933 104
"147" "John Mica" "FL-07" "28.7409488298301" "-81.2211500542084" 0.345005365095 0.729162055981 104
"148" "Juanita Millender-McDonald" "CA-37" "34.016667990953" "-118.364437633929" 0.184885239651 0.48334078289 104
"149" "George Miller" "CA-07" "38.4822090988748" "-121.218721118348" 0.792655802027 0.11651405241 104
"150" "Alan Mollohan" "WV-01" "39.3801529431407" "-80.2672609813941" 0.0320675683714 0.436731030438 104
"151" "James Moran" "VA-08" "38.7830238787753" "-77.1384939871216" 0.877372746713 0.275474049498 104
"152" "John Murtha" "PA-12" "40.4226146752435" "-79.4892723586361" 0.294310313097 0.371574437406 104
"153" "Sue Myrick" "NC-09" "35.3828399988961" "-80.840902245704" 0.00911923489917 0.723539176237 104
"154" "Jerrold Nadler" "NY-08" "40.6214473080673" "-73.9106683744357" 0.396656582384 0.209785727339 104
"155" "Richard Neal" "MA-02" "42.38580288677" "-72.1178428119362" 0.540302609186 0.285371702885 104
"156" "George Nethercutt" "WA-05" "47.5898097022513" "-117.878913043321" 0.191379624355 0.672127860882 104
"157" "Robert Ney" "OH-18" "na" "na" 0.138293983193 0.691509944606 104
"158" "Eleanor Norton" "DC-00" "38.9047722023388" "-77.0162892496724" 0.639223527519 0.0489759480212 104
"159" "Charles Norwood" "GA-10" "33.4272149912206" "-83.0617670108252" 0.168429644167 0.770252971633 104
"160" "James Nussle" "IA-02" "41.208285709684" "-92.1492080753928" 0.139362825196 0.729709600642 104
"161" "James Oberstar" "MN-08" "47.2225764590475" "-92.9380072050481" 0.61230283496 0.331204227376 104
"162" "David Obey" "WI-07" "45.6999947181625" "-90.6618795559786" 0.637843952505 0.396004357491 104
"163" "John Olver" "MA-01" "42.3221458679498" "-72.8567114697364" 0.136213093963 0.221830560074 104
"164" "Solomon Ortiz" "TX-27" "28.7832309308191" "-96.8393875455447" 0.432135433569 0.449647769885 104
"165" "Major Owens" "NY-11" "40.5674246975722" "-74.1249675355988" 0.406932493352 0.0865567936448 104
"166" "Michael Oxley" "OH-04" "40.7166434694547" "-83.4753177851304" 0.507056336363 0.856608774065 104
"167" "Frank Pallone" "NJ-06" "40.4184382478908" "-74.1429340085239" 0.556056750114 0.34402974351 104
"168" "Edward Pastor" "AZ-02" "31.927242449758" "-109.957241426908" 0.493088353335 0.308768816892 104
"169" "Donald Payne" "NJ-10" "40.7085659755606" "-74.2078069930144" 0.6889424109 0.189341942333 104
"170" "Nancy Pelosi" "CA-08" "35.6754301685338" "-116.811825247924" 0.687400405957 0.0633969492604 104
"171" "Collin Peterson" "MN-07" "46.5949369154964" "-95.6874021626726" 0.305075302465 0.482584458772 104
"172" "Thomas Petri" "WI-06" "43.7761065804536" "-88.2809373327779" 0.529788704279 0.751109434841 104
"173" "Richard Pombo" "CA-11" "37.904342516168" "-122.001797459754" 0.425376865156 0.826444555952 104
"174" "Earl Pomeroy" "ND-00" "47.4463144298287" "-100.469332757507" 0.409245729965 0.491884779173 104
"175" "Robert Portman" "OH-02" "39.0202313943694" "-83.565605226926" 0.209686739858 0.741397925826 104
"176" "Deborah Pryce" "OH-15" "39.5768237459658" "-82.7527505881599" 0.450963475946 0.738050867216 104
"177" "Jack Quinn" "NY-30" "na" "na" 0.474136118483 0.652211576004 104
"178" "George Radanovich" "CA-19" "37.2072564296723" "-121.585614549529" 0.093466463588 0.714072258299 104
"179" "Nick Rahall" "WV-03" "37.9940879505419" "-81.1977070100236" 0.639014298135 0.396662243591 104
"180" "James Ramstad" "MN-03" "44.9964211399291" "-93.529578194869" 0.793552458104 0.698678968097 104
"181" "Charles Rangel" "NY-15" "40.8243999162313" "-73.8907313763742" 0.851925972042 0.11889361039 104
"182" "Ralph Regula" "OH-16" "40.9729980640546" "-81.7383568897815" 0.476034647837 0.581436590934 104
"183" "Harold Rogers" "KY-05" "37.3692197814776" "-83.5219705687463" 0.251082859692 0.680680435525 104
"184" "Dana Rohrabacher" "CA-45" "33.7062692468282" "-117.671254375267" 0.695405677344 0.914812474985 104
"185" "Ileana Ros-Lehtinen" "FL-18" "27.1371820391406" "-80.3793744721019" 0.210022476631 0.56585482009 104
"186" "Lucille Roybal-Allard" "CA-33" "33.987191354843" "-118.595304527002" 0.267275376691 0.229132076761 104
"187" "Edward Royce" "CA-39" "33.9378841153335" "-117.840120891652" 0.503806683463 0.842182191126 104
"188" "Bobby Rush" "IL-01" "41.5442306463232" "-87.8341216839859" 0.251905281576 0.274007685361 104
"189" "Jim Ryun" "KS-02" "38.487702414432" "-95.4350794583703" 0.0196155012407 0.514426880721 104
"190" "Martin Sabo" "MN-05" "44.9811310387142" "-93.2955047439837" 0.387084175611 0.249705001357 104
"191" "Bernard Sanders" "VT-00" "44.0752885431624" "-72.6625328025945" 0.675112793072 0.186269696503 104
"192" "H. Saxton" "NJ-03" "39.8963427527507" "-74.4745350312331" 0.766279391645 0.723428992793 104
"193" "Robert Scott" "VA-03" "37.2111802471874" "-76.9499101000173" 0.225290678812 0.282180297858 104
"194" "F. Sensenbrenner" "WI-09" "na" "na" 0.555701632229 0.834708677276 104
"195" "José Serrano" "NY-16" "40.9399911738655" "-73.7908802256159" 0.678824223292 0.111420042591 104
"196" "John Shadegg" "AZ-04" "34.6092081362327" "-113.222439406986" 0.325325838607 0.728572124258 104
"197" "E. Shaw" "FL-22" "26.4040181740105" "-80.076272430986" 0.828476800487 0.659760273734 104
"198" "Christopher Shays" "CT-04" "41.1950473789114" "-73.3872548841244" 0.76328500371 0.552594989834 104
"199" "Bill Shuster" "PA-09" "40.1438979450552" "-78.673402206074" 0.614136520712 0.644008870954 104
"200" "Ike Skelton" "MO-04" "38.2837725240428" "-93.3104993902055" 0.506363677819 0.517312241562 104
"201" "Louise Slaughter" "NY-28" "na" "na" 0.761272762965 0.204661305424 104
"202" "Nick Smith" "MI-07" "42.0957649521456" "-84.3040064503103" 0.569950917078 0.745986298797 104
"203" "Christopher Smith" "NJ-04" "40.1637020591311" "-74.3185564696103" 0.826890089862 0.607631476532 104
"204" "Lamar Smith" "TX-21" "30.0180587805976" "-98.9598897027204" 0.824269890819 0.855568348274 104
"205" "Mark Souder" "IN-04" "40.3835050050848" "-86.8619223829243" 0.159050806537 0.752167354936 104
"206" "John Spratt" "SC-05" "34.5385448554516" "-81.0195307815647" 0.405598246747 0.40672788111 104
"207" "Fortney Stark" "CA-13" "37.7785421099138" "-122.238681024175" 0.776902471249 0.157803460243 104
"208" "Clifford Stearns" "FL-06" "29.4548473850308" "-81.3414527382862" 0.654935121204 0.892613169014 104
"209" "Charles Stenholm" "TX-17" "31.1627712910451" "-96.6561123641447" 0.836466763786 0.723730097981 104
"210" "Bart Stupak" "MI-01" "46.1650522700332" "-86.48099799809" 0.572130587995 0.40662294388 104
"211" "John Tanner" "TN-08" "35.8610850646332" "-89.1001947680257" 0.192901034541 0.528079342035 104
"212" "William Tauzin" "LA-03" "29.9497621144802" "-92.43255216635" 0.811834285902 0.615470593562 104
"213" "Gene Taylor" "MS-05" "na" "na" 0.51793530227 0.534533309042 104
"214" "Charles Taylor" "NC-11" "35.5397177235961" "-82.774310833805" 0.671135919773 0.8065504445 104
"215" "William Thomas" "CA-21" "36.0817624915473" "-119.85125767329" 0.702284127032 0.71499545694 104
"216" "Bennie Thompson" "MS-02" "33.20052702007" "-90.3458110895803" 0.244909222864 0.278860692687 104
"217" "William Thornberry" "TX-13" "34.8377254322032" "-100.617403410339" 0.0535201305264 0.723590348866 104
"218" "Todd Tiahrt" "KS-04" "37.5442955498299" "-97.7398106585233" 0.307879293135 0.690351936452 104
"219" "Edolphus Towns" "NY-10" "40.6975602601125" "-74.0013849270863" 0.667696037655 0.159558880531 104
"220" "Frederick Upton" "MI-06" "42.1674466084548" "-86.156256765622" 0.704442804242 0.675471852572 104
"221" "Nydia Velázquez" "NY-12" "40.7501946245852" "-73.9506362709977" 0.295754947134 0.135614497613 104
"222" "Peter Visclosky" "IN-01" "41.4993181143456" "-87.1692331282469" 0.507350891782 0.391192347907 104
"223" "James Walsh" "NY-25" "43.3351178324671" "-77.671899494948" 0.422877951851 0.586924374709 104
"224" "Zach Wamp" "TN-03" "35.7654779871749" "-84.5036911248176" 0.236703856263 0.717914688951 104
"225" "Maxine Waters" "CA-35" "34.0467402723671" "-117.588223903286" 0.476678606769 0.181834741526 104
"226" "Melvin Watt" "NC-12" "35.6483756287065" "-80.440287259162" 0.000111980916527 0.24967227542 104
"227" "Henry Waxman" "CA-29" "34.2660284289513" "-118.430950746792" 0.838756589355 0.173265327443 104
"228" "David Weldon" "FL-15" "28.0412930895019" "-82.0828981749345" 0.225722790703 0.754743817668 104
"229" "W. Weldon" "PA-07" "40.0438311613141" "-75.7291990250364" 0.776563515718 0.655215289133 104
"230" "Gerald Weller" "IL-11" "41.6439324415185" "-88.146444631284" 0.168505433855 0.759520535036 104
"231" "Edward Whitfield" "KY-01" "37.082439068958" "-87.1848939238009" 0.0299897469112 0.651174696553 104
"232" "Roger Wicker" "MS-01" "34.1958737927972" "-89.0063783908063" 0.148249504218 0.734919614415 104
"233" "Frank Wolf" "VA-10" "39.0836096910137" "-77.8368528968857" 0.792712642461 0.618357133547 104
"234" "Lynn Woolsey" "CA-06" "38.5944204309787" "-121.478847269824" 0.527788563916 0.212844359149 104
"235" "Albert Wynn" "MD-04" "38.9682579443125" "-76.7451664054675" 0.269195578469 0.227233626105 104
"236" "C. W. Young" "FL-10" "28.5159188790797" "-81.7377795152477" 0.800884146077 0.598724818842 104
"237" "Donald Young" "AK-00" "63.74299141491" "-151.593418341031" 0.729831324543 0.653584696017 104
"238" "Wayne Allard" "CO-04" "39.0621851249396" "-103.375217189299" 0.691785969792 0.85641274377 104
"239" "Jim Bunning" "KY-04" "38.570723904564" "-84.4272068673041" 0.687701948364 0.821823603173 104
"240" "Saxby Chambliss" "GA-08" "31.7804406308008" "-83.4534364485165" 0.335049299999 0.697215570935 104
"241" "Michael Crapo" "ID-02" "43.4685527191486" "-113.361625930155" 0.502497194799 0.814733693208 104
"242" "Richard Durbin" "IL-20" "na" "na" 0.635024047406 0.308909880727 104
"243" "John Ensign" "NV-01" "36.1375795227554" "-115.152238430084" 0.341683849536 0.657917577714 104
"244" "Lindsey Graham" "SC-03" "34.3556236337114" "-82.3390653091835" 0.240704823061 0.679773858138 104
"245" "Tim Johnson" "SD-00" "44.4361365512216" "-100.230461054317" 0.546922114918 0.384678330481 104
"246" "Blanche Lincoln" "AR-01" "35.3019949628948" "-91.2468445269996" 0.582078727083 0.58646592149 104
"247" "John Reed" "RI-02" "41.5713332627082" "-71.6186105150426" 0.348134709055 0.309484282795 104
"248" "Pat Roberts" "KS-01" "38.7302820518664" "-99.4025275886085" 0.682363166648 0.777440051409 104
"249" "Charles Schumer" "NY-09" "40.6414385205812" "-73.9474283261427" 0.848995196141 0.258629911047 104
"250" "James Talent" "MO-02" "38.6035732835933" "-90.5340268120008" 0.675449684793 0.79204912808 104
"251" "H. Callahan" "AL-01" "31.0124150167112" "-87.7929448257854" 0.0423152038572 0.651224068997 104
"252" "Earl Hilliard" "AL-07" "32.4441854440563" "-87.6252267844404" 0.287839149796 0.311009233851 104
"253" "Robert Stump" "AZ-03" "32.3659892425722" "-112.443643234236" 0.677171104384 0.970298392727 104
"254" "Gary Condit" "CA-18" "37.2020617981196" "-122.154046922785" 0.628257158621 0.648672902963 104
"255" "Stephen Horn" "CA-38" "33.9407539627332" "-118.061648484613" 0.38435391343 0.686916205594 104
"256" "Karen Thurman" "FL-05" "29.3910261921198" "-81.7454134054242" 0.360581580198 0.434894651122 104
"257" "Dan Miller" "FL-13" "27.8710609967714" "-82.7526664845201" 0.537185132411 0.796094904505 104
"258" "Carrie Meek" "FL-17" "27.3175443722444" "-81.556141597096" 0.461275661399 0.228578198513 104
"259" "Cynthia McKinney" "GA-11" "34.1907796805083" "-84.6513653047618" 0.475229739057 0.199981568795 104
"260" "Bob Barr" "GA-07" "34.0420942981843" "-84.0832079788025" 0.520282995053 0.710559295926 104
"261" "Robert Underwood" "GU-00" "13.4427595479347" "144.769451697259" 0.543399490974 0.367988097358 104
"262" "Greg Ganske" "IA-04" "42.6264283725858" "-94.6407471362901" 0.564061643928 0.64120404808 104
