"name" "district" "lat" "lon" "lead" "ideo" "sess"
"1" "John Conyers" "MI-01" "46.1650522700332" "-86.48099799809" 0.6219271087 0 95
"2" "Philip Crane" "IL-12" "37.9898672551004" "-89.4322909549952" 0.786257143545 0.780698494497 95
"3" "Norman Dicks" "WA-06" "47.6531764908418" "-123.621960655726" 0.224111178574 0.441104298479 95
"4" "John Dingell" "MI-16" "na" "na" 0.814754332395 0.44166693332 95
"5" "Richard Gephardt" "MO-03" "38.5783110901493" "-91.5549171070666" 0.236653971543 0.484359031009 95
"6" "Henry Hyde" "IL-06" "42.0282645541633" "-88.1792335136708" 0.605038059579 0.824333431159 95
"7" "Dale Kildee" "MI-07" "42.0957649521456" "-84.3040064503103" 0.376621439222 0.382889609341 95
"8" "James Leach" "IA-01" "42.5251132647075" "-91.8914980126061" 0.473039556123 0.582103032006 95
"9" "Edward Markey" "MA-07" "42.3215434396374" "-71.0213477234035" 0.334608446208 0.363033733241 95
"10" "George Miller" "CA-07" "38.4822090988748" "-121.218721118348" 0.61937479816 0.303082465708 95
"11" "John Murtha" "PA-12" "40.4226146752435" "-79.4892723586361" 0.260332528996 0.580860916081 95
"12" "James Oberstar" "MN-08" "47.2225764590475" "-92.9380072050481" 0.395579868491 0.410924171697 95
"13" "David Obey" "WI-07" "45.6999947181625" "-90.6618795559786" 0.690409609999 0.414068480693 95
"14" "Nick Rahall" "WV-04" "na" "na" 0.189767846999 0.494669489235 95
"15" "Charles Rangel" "NY-19" "42.2146871808774" "-74.4208970976536" 0.726996767641 0.144487806247 95
"16" "Ralph Regula" "OH-16" "40.9729980640546" "-81.7383568897815" 0.553340723167 0.729425707708 95
"17" "Bill Shuster" "PA-09" "40.1438979450552" "-78.673402206074" 0.536339248477 0.635763566467 95
"18" "Ike Skelton" "MO-04" "38.2837725240428" "-93.3104993902055" 0.000620789450611 0.550471409788 95
"19" "Fortney Stark" "CA-09" "38.0105657358434" "-121.305047559434" 0.699998343135 0.0906687228323 95
"20" "Henry Waxman" "CA-24" "34.9190087618295" "-120.119792780812" 0.284972673398 0.173646887523 95
"21" "C. W. Young" "FL-06" "29.4548473850308" "-81.3414527382862" 0.440873717676 0.825679472786 95
"22" "Donald Young" "AK-00" "63.74299141491" "-151.593418341031" 0.472888212701 0.732232492683 95
"23" "Daniel Akaka" "HI-02" "20.9662156063655" "-158.070760485812" 0.283445560454 0.415704028426 95
"24" "John Breaux" "LA-07" "na" "na" 0.58159220615 0.644684542718 95
