"name" "district" "lat" "lon" "lead" "ideo" "sess"
"1" "Robert Aderholt" "AL-04" 34.1196659889658 -87.20027649199 0.20251410317 0.725620905539 113
"2" "Rodney Alexander" "LA-05" 31.7677445936913 -91.8249105010194 0.295129493257 0.710520169574 113
"3" "Robert Andrews" "NJ-01" 39.7917662235594 -75.057794726189 0.478413929001 0.391087130801 113
"4" "Spencer Bachus" "AL-06" 33.2633795814094 -86.7129813389673 0.478948100103 0.795029256652 113
"5" "Joe Barton" "TX-06" 32.2308156262336 -96.6747241191297 0.594926292455 0.790088117401 113
"6" "Xavier Becerra" "CA-34" 34.0746773878557 -118.227664004265 0.440864479785 0.385830992184 113
"7" "Sanford Bishop" "GA-02" 31.8210381671495 -84.4114590171722 0.502114248679 0.406594456801 113
"8" "Timothy Bishop" "NY-01" 40.9802453024696 -72.5516955209033 0.586943706866 0.341623952451 113
"9" "Rob Bishop" "UT-01" 40.9447558246233 -111.328374784849 0.603398785954 0.899612428282 113
"10" "Marsha Blackburn" "TN-07" 35.6365698364259 -87.8322935499382 0.79747668916 0.953551912863 113
"11" "Earl Blumenauer" "OR-03" 45.3931378986761 -122.204104793413 0.66084472751 0.204148004224 113
"12" "John Boehner" "OH-08" 39.9038151674641 -84.4155376713683 0.615559670734 0.604900848502 113
"13" "Jo Bonner" "AL-01" 31.0124150167112 -87.7929448257854 0.307095022451 0.751251627049 113
"14" "Madeleine Bordallo" "GU-00" 13.4427595479347 144.769451697259 0.397499677853 0.288625017052 113
"15" "Robert Brady" "PA-01" 39.9286270903171 -75.212943757337 0.252763814099 0.304530376908 113
"16" "Kevin Brady" "TX-08" 30.820523321207 -95.54737157243 0.815464501673 0.825893987728 113
"17" "Corrine Brown" "FL-05" 29.3910261921198 -81.7454134054242 0.546101299012 0.276362786843 113
"18" "Michael Burgess" "TX-26" 33.1945075493813 -97.1318809892756 0.780850625521 0.792319875175 113
"19" "Ken Calvert" "CA-42" 33.6790343407103 -117.226238026781 0.429976540922 0.801321207931 113
"20" "Dave Camp" "MI-04" 43.7351386863897 -84.7505223278411 0.688627059445 0.649135394514 113
"21" "Eric Cantor" "VA-07" 37.9684207436778 -77.7416141585725 0.74910484679 0.626453344371 113
"22" "Shelley Capito" "WV-02" 38.8385013713543 -80.1854345631443 0.795605188284 0.737193190279 113
"23" "Lois Capps" "CA-24" 34.9190087618295 -120.119792780812 0.693527227829 0.227877913651 113
"24" "Michael Capuano" "MA-07" 42.3215434396374 -71.0213477234035 0.494428778366 0.281210382556 113
"25" "John Carter" "TX-31" 30.8374563969116 -97.5388925301935 0.763004179104 0.857934954225 113
"26" "Steve Chabot" "OH-01" 39.3365016958851 -84.3455416369746 0.386116746771 0.804637273735 113
"27" "Donna Christensen" "VI-00" 18.0598178296707 -64.8390368726807 0.373249683622 0.236252601457 113
"28" "Wm. Clay" "MO-01" 38.7275863431327 -90.2945548201811 0.480849679854 0.250114015602 113
"29" "James Clyburn" "SC-06" 33.2168836531116 -80.5255731333724 0.297849450133 0.365253481858 113
"30" "Howard Coble" "NC-06" 36.3071373810865 -79.6806512930652 0.195175952048 0.794976128994 113
"31" "Tom Cole" "OK-04" 34.5800397792772 -97.7501196573447 0.486160647197 0.821789953555 113
"32" "John Conyers" "MI-13" 42.3244963195259 -83.2510440416641 0.726569616288 0.123192135279 113
"33" "Jim Cooper" "TN-05" 36.1769518514716 -87.0698300722103 0.500096695931 0.495518631044 113
"34" "Ander Crenshaw" "FL-04" 30.4281943220157 -81.865168189658 0.720406323644 0.692428677803 113
"35" "Joseph Crowley" "NY-14" 40.8125472968029 -73.8388554839732 0.669416453586 0.329555266534 113
"36" "John Culberson" "TX-07" 29.7934756629733 -95.6057793360232 0.267252764403 0.839903328578 113
"37" "Elijah Cummings" "MD-07" 39.4022166107625 -76.7955875838034 0.440337539487 0.233143936661 113
"38" "Susan Davis" "CA-53" 32.7186538559564 -117.031673344202 0.606639173637 0.282902983216 113
"39" "Danny Davis" "IL-07" 41.8636859357091 -87.7324664145714 0.492400538929 0.230778730651 113
"40" "Peter DeFazio" "OR-04" 43.4812026772606 -123.260907721359 0.568172091744 0.35257708126 113
"41" "Diana DeGette" "CO-01" 39.732287523051 -104.908620648507 0.688935281147 0.288744158384 113
"42" "Rosa DeLauro" "CT-03" 41.3802981486862 -72.8785336637587 0.792062687297 0.226059879102 113
"43" "Mario Diaz-Balart" "FL-25" 26.1480104264792 -81.137096225695 0.459006143617 0.680623169141 113
"44" "John Dingell" "MI-12" 42.2094448748931 -83.4485615166188 0.252566928032 0.375966387635 113
