"name" "district" "lat" "lon" "lead" "ideo" "sess"
"1" "Douglas Bereuter" "NE-01" "41.3775643036052" "-96.8308922818834" 0.304702721864 0.725206291386 97
"2" "John Conyers" "MI-01" "46.1650522700332" "-86.48099799809" 0.537862117005 0.0741735897818 97
"3" "Philip Crane" "IL-12" "37.9898672551004" "-89.4322909549952" 0.576653695916 0.85065708825 97
"4" "Norman Dicks" "WA-06" "47.6531764908418" "-123.621960655726" 0.491686631478 0.408004628971 97
"5" "John Dingell" "MI-16" "na" "na" 0.763203747173 0.45341355766 97
"6" "David Dreier" "CA-35" "34.0467402723671" "-117.588223903286" 0.398837713429 0.708879272872 97
"7" "Barney Frank" "MA-04" "41.9912536243757" "-71.2323441080717" 0.488781136865 0.327926930368 97
"8" "Jonas Frost" "TX-24" "32.9196120897801" "-97.0111138005441" 0.115967066798 0.487209926907 97
"9" "Richard Gephardt" "MO-03" "38.5783110901493" "-91.5549171070666" 0.743925165732 0.458456112358 97
"10" "Ralph Hall" "TX-04" "33.3103707907186" "-95.4044214096613" 0.00819792445888 0.595396172282 97
"11" "Steny Hoyer" "MD-05" "38.4752375446401" "-76.7138347580228" 0.508249564469 0.42042258533 97
"12" "Duncan Hunter" "CA-42" "33.6790343407103" "-117.226238026781" 0.436717386332 0.669847916657 97
"13" "Henry Hyde" "IL-06" "42.0282645541633" "-88.1792335136708" 0.722944715519 0.804887587875 97
"14" "Dale Kildee" "MI-07" "42.0957649521456" "-84.3040064503103" 0.542016721719 0.219822059356 97
"15" "Tom Lantos" "CA-11" "37.904342516168" "-122.001797459754" 0.676124831862 0.360003355907 97
"16" "James Leach" "IA-01" "42.5251132647075" "-91.8914980126061" 0.66388749778 0.564060271928 97
"17" "Jerry Lewis" "CA-37" "34.016667990953" "-118.364437633929" 0.401861014966 0.742739461665 97
"18" "Edward Markey" "MA-07" "42.3215434396374" "-71.0213477234035" 0.615817643792 0.205765840711 97
"19" "Robert Matsui" "CA-03" "39.0304630857084" "-122.093505523905" 0.422618308409 0.366104083937 97
"20" "George Miller" "CA-07" "38.4822090988748" "-121.218721118348" 0.720016896371 0.273646486882 97
"21" "John Murtha" "PA-12" "40.4226146752435" "-79.4892723586361" 0.268644944388 0.534917514827 97
