"name" "district" "lat" "lon" "lead" "ideo" "sess"
"1" "Neil Abercrombie" "HI-01" "21.3239157838318" "-157.903124702714" 0.416810855019 0.276438025416 108
"2" "Aníbal Acevedo-Vilá" "PR-00" "18.2156983373113" "-66.4146667840265" 0.206376850591 0.360431405324 108
"3" "Gary Ackerman" "NY-05" "40.5989978174321" "-73.8230285201481" 0.647124065399 0.310746042859 108
"4" "Robert Aderholt" "AL-04" "34.1196659889658" "-87.20027649199" 0.423996173087 0.835571302685 108
"5" "W. Akin" "MO-02" "38.6035732835933" "-90.5340268120008" 0.629427203175 0.854293976134 108
"6" "Rodney Alexander" "LA-05" "31.7677445936913" "-91.8249105010194" 0.0231010987069 0.559540950106 108
"7" "Thomas Allen" "ME-01" "43.8421393169134" "-69.9226208884375" 0.478247660546 0.320592303529 108
"8" "Robert Andrews" "NJ-01" "39.7917662235594" "-75.057794726189" 0.646646990432 0.396185542512 108
"9" "Joe Baca" "CA-43" "33.903637029787" "-118.335205252279" 0.605103306865 0.354554748439 108
"10" "Spencer Bachus" "AL-06" "33.2633795814094" "-86.7129813389673" 0.718168380151 0.856120550971 108
"11" "Brian Baird" "WA-03" "46.2339900592936" "-122.249957719865" 0.446860293594 0.415396472503 108
"12" "Richard Baker" "LA-06" "30.3029355747908" "-91.0178089441493" 0.640421710409 0.91726378565 108
"13" "Tammy Baldwin" "WI-02" "42.9834167757917" "-89.7477842429426" 0.424677071418 0.293160762838 108
"14" "Frank Ballance" "NC-01" "36.098764359679" "-77.5136945134982" 0.0996144790115 0.423451844194 108
"15" "Cass Ballenger" "NC-10" "35.4319173597144" "-81.6349392275802" 0.547234211549 0.870488156267 108
"16" "James Barrett" "SC-03" "34.3556236337114" "-82.3390653091835" 0.148788475877 0.761803419883 108
"17" "Roscoe Bartlett" "MD-06" "39.499099508291" "-78.3876422642537" 0.705394006601 0.977813692425 108
"18" "Joe Barton" "TX-06" "32.2308156262336" "-96.6747241191297" 0.59211131053 0.802446700189 108
"19" "Charles Bass" "NH-02" "43.7692552700434" "-71.7187242615671" 0.621916750563 0.70215647769 108
"20" "Bob Beauprez" "CO-07" "39.8258208582179" "-105.042332543258" 0.224447861053 0.772313964571 108
"21" "Xavier Becerra" "CA-31" "34.109706133249" "-117.353283399404" 0.356905172277 0.351759389462 108
"22" "Chris Bell" "TX-25" "31.5051622057786" "-97.8142485178427" 0.2006804177 0.376267249933 108
"23" "Douglas Bereuter" "NE-01" "41.3775643036052" "-96.8308922818834" 0.681959141576 0.780928789049 108
"24" "Shelley Berkley" "NV-01" "36.1375795227554" "-115.152238430084" 0.344758428331 0.349357828327 108
"25" "Howard Berman" "CA-28" "34.2497547105175" "-118.291019026334" 0.2158734296 0.253816017917 108
"26" "Robert Berry" "AR-01" "35.3019949628948" "-91.2468445269996" 0.362852781027 0.541052555326 108
"27" "Judy Biggert" "IL-13" "39.5120555056848" "-89.5194144339928" 0.692283555474 0.716198762714 108
"28" "Michael Bilirakis" "FL-09" "28.1169164499269" "-81.1953835372735" 1 0.756060562891 108
"29" "Sanford Bishop" "GA-02" "31.8210381671495" "-84.4114590171722" 0.399772484982 0.476680383717 108
"30" "Timothy Bishop" "NY-01" "40.9802453024696" "-72.5516955209033" 0.269374224717 0.380786122949 108
"31" "Rob Bishop" "UT-01" "40.9447558246233" "-111.328374784849" 0.00831957474987 0.69455683049 108
"32" "Marsha Blackburn" "TN-07" "35.6365698364259" "-87.8322935499382" 0.210157829628 0.722906670294 108
"33" "Earl Blumenauer" "OR-03" "45.3931378986761" "-122.204104793413" 0.571455161636 0.319569058493 108
"34" "Roy Blunt" "MO-07" "36.9890735141955" "-93.6975604034323" 0.79074870435 0.924027921671 108
"35" "Sherwood Boehlert" "NY-24" "43.2035270310365" "-76.6465857775201" 0.65079037502 0.621909368707 108
