ID, ideology, leadership, name, party, description, introduced_bills_111, cosponsored_bills_111, unique_cosponsors_111, total_cosponsors_111
400036, 0.71184042828, 0.547569098591, Boehner, Republican, rank-and-file Republican, 13, 121, 199, 641
400224, 0.986884143477, 0.432804361784, Kline, Republican, far-right Republican, 8, 377, 152, 233
400058, 0.700382408564, 0.607836692703, Camp, Republican, moderate Republican leader, 9, 174, 172, 228
400267, 0.752903757183, 0.543326691038, McKeon, Republican, rank-and-file Republican, 14, 256, 114, 203
400628, 0.462445299346, 0.554711808652, Barrow, Democrat, centrist Democrat, 11, 303, 227, 332
400199, 0.220679764148, 0.755079327987, Jackson Lee, Democrat, moderate Democratic leader, 69, 713, 188, 408
400030, 0.412694402629, 0.498717124928, Bishop [GA2], Democrat, rank-and-file Democrat, 3, 519, 73, 78
400631, 0.405090523175, 0.502448521029, Bean, Democrat, rank-and-file Democrat, 15, 164, 95, 120
400240, 0.14689082711, 0.847898817373, Lewis [GA5], Democrat, far-left Democratic leader, 55, 658, 316, 997
400295, 0.15406908545, 0.559990466832, Norton, Democrat, far-left Democrat, 55, 832, 110, 238
400290, 0.203247196954, 0.554772733849, Napolitano, Democrat, far-left Democrat, 10, 503, 183, 386
400661, 0.15917790584, 0.546635879552, Moore [WI4], Democrat, far-left Democrat, 22, 524, 214, 462
400253, 0.236417192615, 0.808415196946, Markey [MA7], Democrat, moderate Democratic leader, 43, 358, 293, 931
400133, 0.170540000058, 0.905873138361, Filner, Democrat, far-left Democratic leader, 75, 989, 399, 1722
400073, 0.191992544684, 0.328577306148, Christensen, Democrat, lonely far-left Democratic , 20, 481, 113, 212
400227, 0.124745874196, 0.594015374824, Kucinich, Democrat, far-left Democrat, 20, 448, 142, 302
400257, 0.24333588338, 0.829592265344, McCarthy [NY4], Democrat, moderate Democratic leader, 51, 335, 318, 972
400289, 0.137706913571, 0.797417732908, Nadler, Democrat, far-left Democratic leader, 28, 470, 342, 1142
400616, 0.314881030947, 0.470748389346, Butterfield, Democrat, rank-and-file Democrat, 15, 321, 183, 317
400263, 0.139756333005, 0.802833171372, McGovern, Democrat, far-left Democratic leader, 57, 894, 311, 1065
400092, 0.355047140201, 0.539753030967, Davis [AL7], Democrat, rank-and-file Democrat, 18, 199, 110, 142
400162, 0.0, 0.520715110662, Grijalva, Democrat, far-left Democrat, 30, 1098, 162, 394
400122, 0.296613752481, 0.818362560481, Engel, Democrat, moderate Democratic leader, 34, 391, 271, 557
400246, 0.239331660322, 0.802492268576, Lowey, Democrat, moderate Democratic leader, 48, 368, 232, 592
400333, 0.18925478519, 0.824274224422, Rangel, Democrat, far-left Democratic leader, 52, 416, 270, 825
400623, 0.30234477545, 0.75037087632, Wasserman Schultz, Democrat, moderate Democratic leader, 12, 456, 403, 900
400271, 0.230896099471, 0.551414743617, Meeks, Democrat, rank-and-file Democrat, 12, 506, 177, 271
400129, 0.138485861289, 0.690275537177, Farr, Democrat, far-left Democrat, 20, 529, 264, 879
400170, 0.198314926759, 0.758783075445, Hastings [FL23], Democrat, far-left Democratic leader, 83, 601, 241, 1117
400424, 0.237988577394, 0.380801584182, Watt, Democrat, rank-and-file Democrat, 27, 227, 95, 95
400198, 0.162589578506, 0.586029529499, Jackson, Democrat, far-left Democrat, 15, 519, 182, 263
400361, 0.309661582728, 0.759504750157, Schiff, Democrat, moderate Democratic leader, 23, 426, 335, 624
400124, 0.249680742511, 0.839538397936, Eshoo, Democrat, moderate Democratic leader, 18, 377, 378, 1053
400003, 0.282509065836, 0.683751718286, Ackerman, Democrat, rank-and-file Democrat, 20, 344, 161, 269
400423, 0.168887674196, 0.652601310411, Watson, Democrat, far-left Democrat, 37, 458, 250, 1025
