id,total_votes,missed_votes,percent,percentile,first_vote_date,last_vote_date
406653,1801,744,41.3103831205,99.0099009901,1974-01-21,1976-10-01
404629,5964,1922,32.2266934943,98.0198019802,1953-01-07,1976-10-01
404738,3958,1192,30.1162203133,97.0297029703,1969-01-06,1976-10-01
401248,5555,1441,25.9405940594,96.0396039604,1963-01-31,1976-10-01
410979,3348,842,25.1493428913,95.0495049505,1971-02-10,1976-10-01
405170,6410,1601,24.976599064,94.0594059406,1959-01-07,1976-10-01
401976,3359,806,23.9952366776,93.0693069307,1971-02-10,1976-10-01
407451,5566,1330,23.8950772548,92.0792079208,1963-01-31,1976-10-01
407444,6369,1455,22.8450306171,91.0891089109,1959-01-07,1976-10-01
401067,4577,1035,22.6130653266,90.099009901,1967-01-18,1976-10-01
407848,5074,1080,21.2849822625,89.1089108911,1965-01-28,1976-10-01
300056,5592,1167,20.8690987124,88.1188118812,1963-01-31,1976-10-01
401343,4035,839,20.7930607187,87.1287128713,1969-01-06,1976-10-01
410600,3293,669,20.3158214394,86.1386138614,1971-02-10,1976-10-01
402527,6689,1285,19.2106443415,85.1485148515,1957-01-03,1976-10-01
300059,5532,1031,18.6370209689,84.1584158416,1963-01-31,1976-10-01
401808,3366,619,18.3897801545,83.1683168317,1971-02-10,1976-10-01
408625,4495,812,18.064516129,82.1782178218,1967-01-18,1976-10-01
408083,6412,1118,17.4360573924,81.1881188119,1959-01-07,1976-10-01
407656,5962,1017,17.0580342167,80.198019802,1961-01-11,1976-10-01
401391,3373,572,16.9581974503,79.2079207921,1971-02-10,1976-10-01
407259,3994,674,16.8753129695,78.2178217822,1969-01-06,1976-10-01
403714,8435,1403,16.6330764671,77.2277227723,1941-06-30,1976-10-01
407824,5096,835,16.385400314,76.2376237624,1965-01-28,1976-10-01
410894,5605,904,16.1284567351,75.2475247525,1961-06-15,1976-10-01
408000,6385,1025,16.0532498042,74.2574257426,1959-01-07,1976-10-01
407924,1273,203,15.9465828751,73.2673267327,1975-01-27,1976-10-01
410172,8265,1266,15.3176043557,72.2772277228,1945-01-06,1976-10-01
405212,4452,677,15.2066486972,71.2871287129,1967-01-18,1976-10-01
410586,7112,1076,15.1293588301,70.297029703,1953-01-07,1976-10-01
404810,4769,709,14.8668483959,69.3069306931,1966-05-16,1976-10-01
407481,5617,815,14.5095246573,68.3168316832,1963-01-31,1976-10-01
405164,6409,929,14.4952410672,67.3267326733,1959-01-07,1976-10-01
407355,2418,330,13.6476426799,66.3366336634,1973-01-23,1976-10-01
405797,6058,821,13.5523275008,65.3465346535,1949-01-03,1976-10-01
408420,4022,540,13.4261561412,64.3564356436,1969-01-06,1976-10-01
300008,2420,324,13.3884297521,63.3663366337,1973-01-23,1976-10-01
402004,1290,172,13.3333333333,62.3762376238,1975-01-27,1976-10-01
403700,4029,528,13.104988831,61.3861386139,1969-01-06,1976-10-01
405751,2422,316,13.0470685384,60.396039604,1973-01-23,1976-10-01
402271,6391,828,12.9557189798,59.4059405941,1959-01-07,1976-10-01
404199,6253,803,12.8418359188,58.4158415842,1959-08-25,1976-10-01
