ID, ideology, leadership, name, party, description, introduced_bills_94, cosponsored_bills_94, unique_cosponsors_94, total_cosponsors_94
404002, 0.36669329193, 0.555884396184, Fascell, Democrat, rank-and-file Democrat, 42, 309, 71, 104
400680, 0.0711291830729, 0.792950088054, Abzug, Democrat, far-left Democratic leader, 144, 633, 146, 790
400881, 0.784722499634, 0.0789827792299, Andrews [ND0], Republican, moderate Republican follower, 32, 150, 5, 8
403606, 0.162788450369, 0.804934367338, Drinan, Democrat, far-left Democratic leader, 184, 370, 189, 1027
404097, 0.641095026256, 0.585001646664, Fish, Republican, centrist Republican, 131, 145, 152, 227
404520, 0.474264409087, 0.427159103224, Gibbons, Democrat, rank-and-file Democrat, 26, 80, 2, 4
404858, 0.529561514578, 0.805127850242, Gude, Republican, centrist Republican leader, 152, 306, 194, 595
404996, 0.510472425484, 0.325638549587, Hamilton, Democrat, rank-and-file Democrat, 11, 68, 11, 11
405328, 0.21696552344, 0.528819627701, Helstoski, Democrat, far-left Democrat, 97, 376, 74, 148
406725, 0.398063606904, 0.530501472377, Leggett, Democrat, rank-and-file Democrat, 56, 164, 65, 83
407352, 0.550395473259, 0.243023996559, McCloskey, Republican, centrist Republican, 15, 163, 4, 4
409113, 0.254724716108, 0.357545009544, Rees, Democrat, far-left Democrat, 44, 290, 45, 67
409142, 0.271715777691, 0.60442712003, Reuss, Democrat, far-left Democrat, 25, 147, 45, 49
409406, 0.0, 0.904865374561, Rosenthal, Democrat, far-left Democratic leader, 138, 457, 196, 1117
410496, 0.316938643578, 0.692999452258, Studds, Democrat, far-left Democratic leader, 46, 253, 140, 223
411025, 0.378689605112, 0.757505509219, Udall, Democrat, moderate Democratic leader, 45, 237, 160, 323
411726, 0.366581953252, 0.557726857417, Wilson [CA31], Democrat, rank-and-file Democrat, 42, 298, 62, 66
411948, 0.61621719371, 0.654584165415, Yatron, Democrat, centrist Democrat, 26, 236, 0, 0
409344, 0.230961754249, 0.656667476245, Rodino, Democrat, far-left Democrat, 107, 421, 164, 340
410585, 0.511977996697, 0.63191649657, Symington, Democrat, rank-and-file Democrat, 41, 203, 99, 130
409237, 0.61889944265, 0.41453123331, Rinaldo, Republican, centrist Republican, 76, 185, 71, 79
403924, 0.497253622361, 0.517374837758, Evans [CO3], Democrat, rank-and-file Democrat, 14, 43, 33, 48
400572, 0.219870420032, 0.72578585231, Brown [CA36], Democrat, far-left Democratic leader, 40, 430, 155, 265
400080, 0.0130045554922, 0.603466339052, Conyers, Democrat, far-left Democrat, 13, 346, 97, 119
405809, 0.520444390005, 0.447632129405, Hungate, Democrat, rank-and-file Democrat, 20, 81, 60, 74
410323, 0.676571260441, 0.363039085495, Stephens, Democrat, centrist Democrat, 17, 75, 5, 8
410779, 0.282803464865, 0.623174424308, Thompson, Democrat, far-left Democrat, 50, 226, 75, 104
409650, 0.287388899365, 0.684628012701, Schroeder, Democrat, far-left Democrat, 64, 304, 166, 281
406255, 0.913683764036, 0.823033173601, Kemp, Republican, far-right Republican leader, 119, 184, 262, 629
407067, 0.455842097211, 0.131120215276, Madden, Democrat, moderate Democratic follower, 29, 50, 1, 1
409164, 0.787224715711, 0.750237724084, Rhodes, Republican, moderate Republican leader, 69, 68, 170, 370
401453, 0.144594283678, 0.848983499089, Bingham, Democrat, far-left Democratic leader, 95, 287, 218, 532
411605, 0.542342720123, 0.139537065475, Wiggins, Republican, centrist Republican follower , 17, 35, 5, 5
410305, 0.671704475332, 0.816639602388, Steelman, Republican, moderate Republican leader, 63, 150, 144, 252
403405, 0.924702806839, 0.579652647899, Derwinski, Republican, far-right Republican, 41, 188, 105, 150
404006, 0.316111847519, 0.597632446377, Fauntroy, Democrat, far-left Democrat, 31, 139, 128, 177
405306, 0.592976362668, 0.507766547975, Heckler, Republican, centrist Republican, 34, 216, 27, 30
405646, 0.701884142206, 0.611664860597, Horton, Republican, rank-and-file Republican, 20, 168, 1, 1
409735, 0.258108611716, 0.776842287876, Seiberling, Democrat, far-left Democratic leader, 65, 293, 179, 468
400387, 0.110501914942, 0.682394740116, Stark, Democrat, far-left Democrat, 33, 597, 151, 242
407773, 0.434898540939, 0.385046945338, Minish, Democrat, rank-and-file Democrat, 45, 67, 40, 67
408725, 0.585546350714, 0.696345197053, Pickle, Democrat, centrist Democratic leader, 41, 78, 100, 145
403583, 0.653324731633, 0.609461225574, Downing, Democrat, centrist Democrat, 74, 73, 106, 136
404588, 0.692105428748, 0.527016414782, Ginn, Democrat, centrist Democrat, 24, 101, 114, 130
405108, 0.130084501101, 0.843794753411, Harrington, Democrat, far-left Democratic leader, 128, 743, 137, 500
408672, 0.62378234648, 0.429488673053, Pettis [CA37], Republican, centrist Republican, 24, 64, 51, 53
