id,total_votes,missed_votes,percent,percentile,first_vote_date,last_vote_date
404629,8157,2609,31.9847983327,99.0099009901,1953-01-07,1980-12-15
404738,6156,1847,30.0032488629,98.0198019802,1969-01-06,1980-12-15
406653,4004,1016,25.3746253746,97.0297029703,1974-01-21,1980-12-15
407451,7765,1878,24.1854475209,96.0396039604,1963-01-31,1980-12-15
401248,7758,1782,22.969837587,95.0495049505,1963-01-31,1980-12-15
408898,1052,238,22.6235741445,94.0594059406,1979-02-22,1980-12-15
300059,7732,1732,22.4004138645,93.0693069307,1963-01-31,1980-12-15
401067,6776,1491,22.0041322314,92.0792079208,1967-01-18,1980-12-15
300056,7793,1656,21.2498395996,91.0891089109,1963-01-31,1980-12-15
402527,8888,1718,19.3294329433,90.099009901,1957-01-03,1980-12-15
407259,6197,1091,17.6052928837,89.1089108911,1969-01-06,1980-12-15
401343,6237,1071,17.1717171717,88.1188118812,1969-01-06,1980-12-15
408625,6693,1094,16.3454355297,87.1287128713,1967-01-18,1980-12-15
408083,8142,1319,16.199950872,86.1386138614,1959-01-07,1980-05-07
410894,7792,1256,16.1190965092,85.1485148515,1961-06-15,1980-12-15
410368,1051,162,15.4138915319,84.1584158416,1979-02-22,1980-12-15
405212,6610,979,14.810892587,83.1683168317,1967-01-18,1980-12-15
407924,3436,506,14.7264260768,82.1782178218,1975-01-27,1980-12-15
300008,4615,656,14.2145178765,81.1881188119,1973-01-23,1980-12-15
406918,9983,1404,14.0639086447,80.198019802,1949-01-03,1980-12-15
405751,4622,649,14.0415404587,79.2079207921,1973-01-23,1980-12-15
401391,5573,773,13.8704467971,78.2178217822,1971-02-10,1980-12-15
407355,4616,640,13.8648180243,77.2277227723,1973-01-23,1980-12-15
406084,4625,629,13.6,76.2376237624,1973-01-23,1980-12-15
410624,8933,1195,13.377364827,75.2475247525,1957-01-03,1980-12-15
410315,10288,1367,13.2873250389,74.2574257426,1947-11-26,1980-12-15
409167,7726,993,12.8527051514,73.2673267327,1963-01-31,1980-12-15
411421,5564,713,12.8145219267,72.2772277228,1971-02-10,1980-12-15
