ID, ideology, leadership, name, party, description, introduced_bills_96, cosponsored_bills_96, unique_cosponsors_96, total_cosponsors_96
406034, 0.547518820943, 0.449186171868, Johnson [CA1], Democrat, centrist Democrat, 37, 173, 76, 136
409572, 0.448202812367, 0.646954733148, Santini, Democrat, rank-and-file Democrat, 17, 111, 236, 269
408529, 0.303675316103, 0.422125638198, Patterson, Democrat, rank-and-file Democrat, 56, 211, 106, 173
404097, 0.479797728413, 0.571989496415, Fish, Republican, centrist Republican, 35, 226, 75, 83
400850, 0.526217109497, 0.785649306987, Anderson [IL16], Republican, centrist Republican leader, 27, 107, 104, 198
409237, 0.473344470089, 0.714019459415, Rinaldo, Republican, centrist Republican leader, 35, 228, 236, 492
410588, 0.965187511374, 0.610902338581, Symms, Republican, far-right Republican, 30, 308, 114, 219
401453, 0.0879965012117, 0.817251188378, Bingham, Democrat, far-left Democratic leader, 40, 298, 223, 463
405306, 0.503180744325, 0.506739936739, Heckler, Republican, centrist Republican, 22, 152, 53, 58
411119, 0.729144730594, 0.277896788783, Vander Jagt, Republican, rank-and-file Republican, 29, 132, 45, 46
411832, 0.28332511968, 0.934005108666, Wolff, Democrat, moderate Democratic leader, 61, 351, 376, 1322
411947, 0.36792887721, 0.607475816538, Yates, Democrat, rank-and-file Democrat, 20, 81, 125, 125
410142, 0.759628160441, 0.434039357737, Snyder, Republican, rank-and-file Republican, 7, 115, 88, 107
400844, 0.359596531662, 0.939588684581, Anderson [CA32], Democrat, moderate Democratic leader, 34, 134, 390, 1134
401513, 0.358571316993, 0.773189841018, Blanchard, Democrat, moderate Democratic leader, 13, 297, 309, 445
407818, 0.580436993659, 0.618970814703, Mollohan, Democrat, centrist Democrat, 6, 162, 134, 149
401644, 0.663595506623, 0.419364138189, Bowen, Democrat, centrist Democrat, 15, 235, 56, 89
403865, 0.662524324319, 0.532752537908, Emery, Republican, rank-and-file Republican, 14, 179, 148, 211
404170, 0.324313779291, 0.504802657452, Florio, Democrat, rank-and-file Democrat, 25, 215, 113, 205
403606, 0.0531050994752, 0.84239333399, Drinan, Democrat, far-left Democratic leader, 65, 284, 201, 589
407772, 0.262597758242, 0.732963853114, Mineta, Democrat, far-left Democratic leader, 21, 404, 253, 521
404036, 0.468709086909, 0.778606269111, Fenwick, Republican, centrist Republican leader, 23, 305, 295, 503
401568, 0.397679957164, 0.270851512975, Boland, Democrat, moderate Democratic follower, 25, 134, 18, 23
404325, 0.742042863182, 0.551905526483, Frenzel, Republican, rank-and-file Republican, 46, 336, 73, 102
406530, 0.895204345756, 0.38095047072, Lagomarsino, Republican, far-right Republican, 40, 684, 81, 105
400334, 0.7003781176, 0.449998098275, Regula, Republican, rank-and-file Republican, 13, 117, 41, 45
410145, 0.0783478948231, 0.782478049395, Solarz, Democrat, far-left Democratic leader, 49, 320, 242, 367
411077, 0.362049230976, 0.29685784819, Van Deerlin, Democrat, moderate Democratic follower, 11, 136, 37, 43
411838, 0.435463873078, 0.264196527938, Won Pat, Democrat, moderate Democratic follower, 31, 238, 23, 28
403581, 0.124260015648, 0.574315853431, Downey, Democrat, far-left Democrat, 45, 523, 112, 162
409422, 0.478380396964, 0.619603616236, Rostenkowski, Democrat, rank-and-file Democrat, 26, 38, 53, 102
400895, 0.480370082279, 0.763990107555, Annunzio, Democrat, moderate Democratic leader, 41, 100, 285, 479
402833, 0.470584296519, 0.787214391363, Conte, Republican, centrist Republican leader, 57, 251, 266, 419
402325, 0.217355710984, 0.530421745043, Carr, Democrat, far-left Democrat, 21, 211, 78, 112
