ID, ideology, leadership, name, party, description, introduced_bills_97, cosponsored_bills_97, unique_cosponsors_97, total_cosponsors_97
408420, 0.420390213111, 0.637676956572, Packwood, Republican, centrist Republican, 64, 121, 66, 190
300053, 0.479471271507, 0.527276033978, Hollings, Democrat, rank-and-file Democrat, 25, 282, 75, 162
300154, 1.0, 0.56335740263, Helms, Republican, far-right Republican, 75, 176, 79, 213
402495, 0.533799326154, 0.538409042959, Chiles, Democrat, centrist Democrat, 33, 232, 68, 176
402990, 0.166279684394, 0.697568772306, Cranston, Democrat, far-left Democratic leader, 57, 279, 75, 267
405321, 0.386352839111, 0.857197969863, Heinz, Republican, centrist Republican leader, 98, 282, 99, 827
407259, 0.226511985533, 0.824651811988, Mathias, Republican, centrist Republican leader, 155, 168, 100, 481
407622, 0.455334252117, 0.496194644089, Melcher, Democrat, rank-and-file Democrat, 42, 258, 56, 103
300086, 0.0678942411716, 0.0785985716829, Sarbanes, Democrat, lonely far-left Democratic , 5, 299, 2, 5
409640, 0.88470060505, 0.510428741976, Schmitt, Republican, far-right Republican, 37, 203, 73, 184
403515, 0.651311532398, 1.0, Dole, Republican, moderate Republican leader, 90, 154, 98, 822
404598, 0.29413593785, 0.492314444563, Glenn, Democrat, rank-and-file Democrat, 29, 158, 64, 160
300056, 0.261165110016, 0.64559755444, Inouye, Democrat, moderate Democratic leader, 110, 293, 80, 280
300036, 0.647671798795, 0.715317575898, Domenici, Republican, moderate Republican leader, 40, 155, 99, 189
401067, 0.512805509132, 0.674784521705, Baker, Republican, centrist Republican leader, 98, 76, 99, 321
405920, 0.286110512352, 0.615217656937, Jackson, Democrat, rank-and-file Democrat, 26, 178, 90, 154
406653, 0.875581596437, 0.499405741681, Laxalt, Republican, far-right Republican, 27, 173, 88, 174
402271, 0.492418331119, 0.471710621766, Cannon, Democrat, rank-and-file Democrat, 42, 255, 55, 136
407268, 0.175260334731, 0.460489738281, Matsunaga, Democrat, far-left Democrat, 64, 243, 69, 119
300094, 0.673369464144, 0.559414915124, Stevens, Republican, rank-and-file Republican, 39, 145, 33, 48
405212, 0.447251795106, 0.620214875285, Hatfield, Republican, centrist Republican, 46, 184, 90, 245
300016, 0.394445473727, 0.761576999557, Byrd [WV], Democrat, moderate Democratic leader, 58, 164, 78, 341
405252, 0.727182925111, 0.619416511238, Hayakawa, Republican, rank-and-file Republican, 55, 187, 92, 279
300052, 0.921476172378, 0.770047937726, Hatch, Republican, far-right Republican leader, 88, 196, 92, 447
