ID, ideology, leadership, name, party, description, introduced_bills_110, cosponsored_bills_110, unique_cosponsors_110, total_cosponsors_110
400327, 0.595398876747, 0.69960866744, Pryce, Republican, centrist Republican leader, 9, 174, 252, 318
400176, 0.835781862395, 0.322644780592, Herger, Republican, far-right Republican, 17, 312, 55, 71
400414, 0.684114818731, 0.627272864668, Upton, Republican, rank-and-file Republican, 9, 335, 88, 131
400051, 0.818887813869, 0.699335164867, Brown-Waite, Republican, far-right Republican leader, 32, 379, 227, 463
400154, 0.785283681423, 0.684031297491, Goodlatte, Republican, moderate Republican leader, 10, 259, 202, 426
400058, 0.712147115732, 0.792462037946, Camp, Republican, moderate Republican leader, 11, 244, 211, 312
400433, 0.975787528259, 0.839057960032, Wilson [SC2], Republican, far-right Republican leader, 34, 507, 319, 850
400036, 0.711382846469, 0.481755522584, Boehner, Republican, rank-and-file Republican, 18, 116, 175, 329
400098, 0.590642110818, 0.913772813017, Davis [VA11], Republican, centrist Republican leader, 18, 266, 378, 716
400400, 0.855494809988, 0.69114250088, Terry, Republican, far-right Republican leader, 38, 525, 251, 549
400005, 0.917510842745, 0.633442856661, Akin, Republican, far-right Republican, 13, 329, 187, 463
400439, 0.566170764889, 0.369102493758, Young [FL10], Republican, centrist Republican, 2, 178, 1, 1
400267, 0.69486811878, 0.684048291898, McKeon, Republican, moderate Republican leader, 17, 211, 95, 175
400132, 0.593724004365, 0.495905435562, Ferguson, Republican, centrist Republican, 23, 263, 140, 172
400110, 0.33189652024, 0.762513924036, Dingell, Democrat, moderate Democratic leader, 31, 216, 305, 848
400391, 0.433196983155, 0.725168489601, Stupak, Democrat, centrist Democratic leader, 55, 314, 323, 783
400001, 0.234279591696, 0.423432153665, Abercrombie, Democrat, rank-and-file Democrat, 16, 583, 133, 197
400436, 0.0461792757847, 0.715145308432, Woolsey, Democrat, far-left Democratic leader, 33, 801, 242, 1118
400245, 0.216996400678, 0.703509907177, Lofgren, Democrat, moderate Democratic leader, 41, 669, 300, 665
400333, 0.167823541971, 0.871755384666, Rangel, Democrat, far-left Democratic leader, 84, 473, 313, 1193
400237, 0.0, 0.868218205798, Lee, Democrat, far-left Democratic leader, 69, 797, 237, 2267
400387, 0.0644299568347, 0.704062831047, Stark, Democrat, far-left Democratic leader, 21, 615, 231, 507
400133, 0.199553364468, 0.841741233792, Filner, Democrat, moderate Democratic leader, 63, 914, 312, 772
400198, 0.165769673098, 0.578264574442, Jackson, Democrat, far-left Democrat, 18, 475, 222, 441
400073, 0.173446525336, 0.191573825497, Christensen, Democrat, lonely far-left Democratic , 21, 551, 55, 70
400275, 0.219013980373, 0.592337493492, Millender-McDonald, Democrat, rank-and-file Democrat, 7, 58, 21, 23
400199, 0.182941185773, 0.832681593726, Jackson Lee, Democrat, far-left Democratic leader, 67, 1090, 354, 1080
400008, 0.356642758249, 0.604988968787, Andrews, Democrat, rank-and-file Democrat, 38, 318, 226, 385
400093, 0.145840023384, 0.734715593913, Davis [IL7], Democrat, far-left Democratic leader, 34, 871, 275, 934
400048, 0.200644843081, 0.304586619728, Brown [FL3], Democrat, moderate Democratic follower, 16, 608, 92, 169
400227, 0.0707169974266, 0.575487724348, Kucinich, Democrat, far-left Democrat, 25, 597, 160, 428
400124, 0.251684670745, 0.790316325289, Eshoo, Democrat, moderate Democratic leader, 21, 438, 410, 1107
400201, 0.29127536646, 0.39552608931, Jefferson, Democrat, rank-and-file Democrat, 35, 515, 76, 171
400043, 0.434146406469, 0.498138839702, Boucher, Democrat, centrist Democrat, 25, 405, 239, 388
400364, 0.217729155918, 0.416506814777, Scott [VA3], Democrat, rank-and-file Democrat, 35, 451, 196, 409
400289, 0.135163764365, 0.670850683965, Nadler, Democrat, far-left Democrat, 22, 537, 207, 811
400423, 0.133379743735, 0.598701072632, Watson, Democrat, far-left Democrat, 18, 604, 164, 260
400103, 0.145199041965, 0.881989677888, DeLauro, Democrat, far-left Democratic leader, 45, 505, 286, 1750
400283, 0.224286005158, 0.672590275949, Moran [VA8], Democrat, rank-and-file Democrat, 26, 823, 329, 916
400270, 0.299778521757, 0.715602400879, Meek, Democrat, moderate Democratic leader, 23, 379, 366, 875
400204, 0.208363836069, 0.694083226868, Johnson [TX30], Democrat, rank-and-file Democrat, 50, 611, 241, 861
400090, 0.155579667061, 0.526700566162, Cummings, Democrat, far-left Democrat, 23, 662, 185, 471
400259, 0.15882617702, 0.531878935097, McCollum, Democrat, far-left Democrat, 19, 748, 182, 470
400092, 0.31947893585, 0.569466587774, Davis [AL7], Democrat, rank-and-file Democrat, 19, 335, 269, 568
400080, 0.100459764603, 0.864021398769, Conyers, Democrat, far-left Democratic leader, 50, 669, 293, 1059
400208, 0.163805811489, 0.747733732895, Jones [OH11], Democrat, far-left Democratic leader, 22, 431, 340, 850
400162, 0.00744766068006, 0.460763695682, Grijalva, Democrat, far-left Democrat, 34, 1238, 176, 418
400409, 0.252854571649, 0.597112277999, Towns, Democrat, rank-and-file Democrat, 45, 819, 273, 765
400240, 0.139708739175, 0.890395020036, Lewis [GA5], Democrat, far-left Democratic leader, 34, 788, 408, 1644
400140, 0.194306333493, 0.73534011346, Frank, Democrat, far-left Democratic leader, 52, 637, 266, 815
400438, 0.219089632092, 0.405635392431, Wynn, Democrat, rank-and-file Democrat, 17, 570, 150, 204
400384, 0.1097902026, 0.742365947598, Solis, Democrat, far-left Democratic leader, 31, 518, 239, 1035
