id,total_votes,missed_votes,percent,percentile,first_vote_date,last_vote_date
400128,895,407,45.4748603352,99.7792494481,1993-02-03,2008-09-18
400662,471,166,35.2441613588,99.5584988962,2007-02-08,2008-09-18
400041,471,120,25.4777070064,99.3377483444,2007-02-08,2008-09-18
400095,4379,960,21.9228134277,99.1169977925,2001-01-03,2007-10-04
400088,9048,1753,19.3744473917,98.8962472406,1995-01-04,2008-12-10
400080,22288,4101,18.4000358938,98.6754966887,1965-01-04,2008-12-10
400634,2400,427,17.7916666667,98.4547461369,2005-01-04,2007-12-19
412259,512,86,16.796875,98.233995585,2008-04-10,2008-12-10
400440,20506,3233,15.766117234,98.0132450331,1973-03-14,2008-12-10
400067,6987,1000,14.3122942608,97.7924944812,1997-01-21,2007-12-13
400350,10169,1391,13.67882781,97.5717439294,1993-01-05,2008-12-10
400073,471,57,12.101910828,97.3509933775,2007-02-08,2008-09-18
400409,14701,1706,11.6046527447,97.1302428256,1983-01-03,2008-12-10
400208,6397,729,11.3959668595,96.9094922737,1999-01-06,2008-08-01
400163,10163,1111,10.931811473,96.6887417219,1993-01-05,2008-12-10
400387,20600,2245,10.8980582524,96.46799117,1973-01-03,2008-12-10
400201,11102,1199,10.7998558818,96.2472406181,1991-01-03,2008-12-10
400317,7708,789,10.2361183186,96.0264900662,1997-01-07,2008-12-10
400425,19534,1967,10.0696221972,95.8057395143,1975-01-14,2008-12-10
400311,11182,1118,9.9982114112,95.5849889625,1976-04-07,2008-12-10
400170,10170,1000,9.83284169125,95.3642384106,1993-01-05,2008-12-10
400275,6413,621,9.68345548105,95.1434878587,1996-04-16,2007-04-20
400333,21169,2049,9.67924795692,94.9227373068,1971-01-21,2008-12-10
400327,10170,961,9.44936086529,94.701986755,1993-01-05,2008-12-10
400130,9048,835,9.22855879752,94.4812362031,1995-01-04,2008-12-10
412221,1876,173,9.22174840085,94.2604856512,2007-01-04,2008-12-10
400394,6521,597,9.15503757092,94.0397350993,1999-01-06,2008-12-10
400179,7708,694,9.00363258952,93.8189845475,1997-01-07,2008-12-10
400003,14734,1296,8.79598208226,93.5982339956,1983-01-03,2008-12-10
400048,10170,890,8.75122910521,93.3774834437,1993-01-05,2008-12-10
400337,7708,670,8.69226777374,93.1567328918,1997-01-07,2008-12-10
400025,14729,1235,8.38481906443,92.93598234,1983-01-03,2008-12-10
400074,5307,442,8.32862257396,92.7152317881,2001-01-03,2008-12-10
400191,15545,1294,8.32422000643,92.4944812362,1981-01-05,2008-12-10
400271,7057,583,8.26130083605,92.2737306843,1998-02-11,2008-12-10
400430,7708,627,8.13440581214,92.0529801325,1997-01-07,2008-12-10
400059,7703,626,8.1267038816,91.8322295806,1997-01-07,2008-12-10
400286,20663,1675,8.1062769201,91.6114790287,1973-01-03,2008-12-10
400659,3090,249,8.05825242718,91.3907284768,2005-01-04,2008-12-10
400110,23434,1885,8.04386788427,91.1699779249,1956-01-31,2008-12-10
400021,10170,815,8.01376597837,90.9492273731,1993-01-05,2008-12-10
400278,19555,1552,7.93658910765,90.7284768212,1975-01-14,2008-12-10
400190,7708,611,7.92682926829,90.5077262693,1997-01-07,2008-12-10
400051,4311,338,7.84040825794,90.2869757174,2003-01-07,2008-12-10
400122,12006,930,7.74612693653,90.0662251656,1989-01-03,2008-12-10
400166,8956,687,7.67083519428,89.8454746137,1993-01-05,2008-12-10
400029,4311,329,7.63163999072,89.6247240618,2003-01-07,2008-12-10
400422,11102,826,7.44010088272,89.4039735099,1991-01-03,2008-12-10
400312,11998,875,7.29288214702,89.1832229581,1989-01-03,2008-12-10
400056,10170,733,7.20747295969,88.9624724062,1993-01-05,2008-12-10
400392,4754,340,7.1518721077,88.7417218543,2002-02-27,2008-12-10
400296,7266,507,6.97770437655,88.5209713024,1995-01-04,2007-02-13
400330,9048,623,6.88549955791,88.3002207506,1995-01-04,2008-12-10
400102,7708,529,6.86299948106,88.0794701987,1997-01-07,2008-12-10
400231,14881,1019,6.84765808749,87.8587196468,1981-01-05,2008-02-07
400627,3090,211,6.8284789644,87.6379690949,2005-01-04,2008-12-10
400656,3090,209,6.76375404531,87.417218543,2005-01-04,2008-12-10
400379,7708,518,6.72029060716,87.1964679912,1997-01-07,2008-12-10
400217,7708,517,6.70731707317,86.9757174393,1997-01-07,2008-12-10
400302,14721,982,6.67074247673,86.7549668874,1983-01-03,2008-12-10
400139,7133,472,6.61713164167,86.5342163355,1997-11-05,2008-12-10
400439,21284,1407,6.61059951137,86.3134657837,1971-01-21,2008-12-10
400319,7708,503,6.5256875973,86.0927152318,1997-01-07,2008-12-10
412227,1876,121,6.44989339019,85.8719646799,2007-01-04,2008-12-10
400008,11102,708,6.37722932805,85.651214128,1991-01-03,2008-12-10
400295,895,57,6.3687150838,85.4304635762,1993-02-03,2008-09-18
400018,13825,877,6.34358047016,85.2097130243,1985-01-03,2008-12-10
400239,16771,1063,6.33832210363,84.9889624724,1979-01-15,2008-12-10
400131,4311,273,6.33263743911,84.7682119205,2003-01-07,2008-12-10
400651,3090,195,6.31067961165,84.5474613687,2005-01-04,2008-12-10
400423,5153,316,6.13235008733,84.3267108168,2001-06-07,2008-12-10
412253,1028,63,6.12840466926,84.1059602649,2007-09-04,2008-12-10
412011,2472,150,6.06796116505,83.885209713,2005-12-08,2008-12-10
400367,7708,463,6.00674623768,83.6644591611,1997-01-07,2008-12-10
400261,12392,743,5.99580374435,83.4437086093,1988-04-27,2008-12-10
400047,6893,410,5.94806325258,83.2229580574,1998-05-21,2008-12-10
400277,6521,386,5.91933752492,83.0022075055,1999-01-06,2008-12-10
412223,1876,111,5.91684434968,82.7814569536,2007-01-04,2008-12-10
400206,10995,650,5.91177808095,82.5607064018,1991-05-22,2008-12-10
400211,14720,857,5.82201086957,82.3399558499,1983-01-03,2008-12-10
400132,5307,308,5.80365554927,82.119205298,2001-01-03,2008-12-10
400043,14739,851,5.77379740824,81.8984547461,1983-01-03,2008-12-10
400089,5307,306,5.76596947428,81.6777041943,2001-01-03,2008-12-10
400291,12006,688,5.73046809928,81.4569536424,1989-01-03,2008-12-10
400641,3090,176,5.69579288026,81.2362030905,2005-01-04,2008-12-10
400269,8900,501,5.62921348315,81.0154525386,1993-01-05,2007-06-28
400012,12280,690,5.61889250814,80.7947019868,1987-01-06,2008-01-29
400426,6521,364,5.58196595614,80.5739514349,1999-01-06,2008-12-10
400228,9048,504,5.57029177719,80.353200883,1995-01-04,2008-12-10
400240,12941,717,5.54053009814,80.1324503311,1987-01-06,2008-12-10
400254,4311,236,5.47436789608,79.9116997792,2003-01-07,2008-12-10
400055,14729,806,5.47219770521,79.6909492274,1983-01-03,2008-12-10
400169,8179,447,5.46521579655,79.4701986755,1987-01-06,2007-11-15
412258,552,30,5.4347826087,79.2494481236,2008-03-13,2008-12-10
400215,9048,487,5.38240495137,79.0286975717,1995-01-04,2008-12-10
400344,11797,631,5.34881749597,78.8079470199,1989-05-17,2008-12-10
400281,14733,780,5.29423742619,78.587196468,1983-01-03,2008-12-10
400233,6521,345,5.29059960129,78.3664459161,1999-01-06,2008-12-10
400157,7708,399,5.17644006227,78.1456953642,1997-01-07,2008-12-10
400270,4311,216,5.01043841336,77.9249448124,2003-01-07,2008-12-10
400229,6494,325,5.00461964891,77.7041942605,1997-01-07,2008-12-10
400314,11081,554,4.99954877719,77.4834437086,1987-06-09,2008-12-10
400346,7708,384,4.98183705241,77.2626931567,1997-01-07,2008-12-10
400289,10170,505,4.96558505408,77.0419426049,1993-01-05,2008-12-10
412208,1876,93,4.95735607676,76.821192053,2007-01-04,2008-12-10
400093,7708,381,4.94291645044,76.6004415011,1997-01-07,2008-12-10
400378,12943,637,4.92157923202,76.3796909492,1987-01-06,2008-12-10
400412,6521,318,4.87655267597,76.1589403974,1999-01-06,2008-12-10
400149,11102,540,4.86398847055,75.9381898455,1991-01-03,2008-12-10
400262,12005,582,4.84798000833,75.7174392936,1989-01-03,2008-12-10
400652,3090,149,4.82200647249,75.4966887417,2005-01-04,2008-12-10
400377,18342,883,4.81408788573,75.2759381898,1977-01-04,2008-12-10
400144,12941,622,4.80642917858,75.055187638,1987-01-06,2008-12-10
400039,6969,334,4.79265317836,74.8344370861,1998-04-21,2008-12-10
400046,7708,368,4.77426050856,74.6136865342,1997-01-07,2008-12-10
400268,12006,573,4.77261369315,74.3929359823,1989-01-03,2008-12-10
400178,10170,485,4.76892822026,74.1721854305,1993-01-05,2008-12-10
400618,3090,147,4.7572815534,73.9514348786,2005-01-04,2008-12-10
400283,11102,528,4.75589983787,73.7306843267,1991-01-03,2008-12-10
400199,9048,429,4.74137931034,73.5099337748,1995-01-04,2008-12-10
400101,7708,364,4.7223663726,73.289183223,1997-01-07,2008-12-10
400429,9048,427,4.7192749779,73.0684326711,1995-01-04,2008-12-10
400204,10170,478,4.70009832842,72.8476821192,1993-01-05,2008-12-10
400109,18350,860,4.68664850136,72.6269315673,1977-01-04,2008-12-10
400288,9048,422,4.66401414677,72.1854304636,1995-01-04,2008-12-10
400385,9048,422,4.66401414677,72.1854304636,1995-01-04,2008-12-10
400140,15547,723,4.65041487104,71.9646799117,1981-01-05,2008-12-10
400366,11591,538,4.64153222328,71.7439293598,1990-03-28,2008-12-10
400108,4311,199,4.61609835305,71.5231788079,2003-01-07,2008-12-10
400227,7708,354,4.59263103269,71.0816777042,1997-01-07,2008-12-10
400356,7708,354,4.59263103269,71.0816777042,1997-01-07,2008-12-10
412215,1876,86,4.5842217484,70.8609271523,2007-01-04,2008-12-10
400038,4311,197,4.56970540478,70.4194260486,2003-01-07,2008-12-10
400068,4311,197,4.56970540478,70.4194260486,2003-01-07,2008-12-10
400207,5307,242,4.56001507443,70.1986754967,2001-01-03,2008-12-10
400024,6521,291,4.46250575065,69.9779249448,1999-01-06,2008-12-10
400279,4912,219,4.45846905537,69.7571743929,2001-10-23,2008-12-10
400391,10170,446,4.3854473943,69.5364238411,1993-01-05,2008-12-10
400253,18352,801,4.36464690497,69.3156732892,1977-01-04,2008-12-10
400185,5302,231,4.35684647303,69.0949227373,2001-01-03,2008-12-10
400127,10170,440,4.32645034415,68.8741721854,1993-01-05,2008-12-10
400438,9846,425,4.3164736949,68.6534216336,1993-01-05,2008-05-22
400655,3090,133,4.30420711974,68.4326710817,2005-01-04,2008-12-10
412260,444,19,4.27927927928,68.2119205298,2008-05-06,2008-12-10
400160,10170,433,4.25762045231,67.9911699779,1993-01-05,2008-12-10
400113,11102,468,4.21545667447,67.770419426,1991-01-03,2008-12-10
400427,9048,376,4.15561450044,67.5496688742,1995-01-04,2008-12-10
400107,10170,420,4.12979351032,67.3289183223,1993-01-05,2008-12-10
400336,4311,178,4.1289723962,67.1081677704,2003-01-07,2008-12-10
400001,11186,459,4.10334346505,66.8874172185,1986-09-23,2008-12-10
400616,3230,132,4.0866873065,66.6666666667,2004-07-21,2008-12-10
400570,5904,241,4.08197831978,66.4459161148,1995-01-04,2008-12-10
