ID, ideology, leadership, name, party, description, introduced_bills_95, cosponsored_bills_95, unique_cosponsors_95, total_cosponsors_95
300056, 0.270762468165, 0.733310285456, Inouye, Democrat, rank-and-file Democrat, 138, 123, 62, 199
401199, 0.829308251005, 0.636150594735, Bartlett, Republican, far-right Republican, 81, 97, 51, 129
408625, 0.333441207434, 0.757448783184, Percy, Republican, centrist Republican leader, 29, 151, 81, 202
409666, 0.226918654787, 0.68241815075, Schweiker, Republican, centrist Republican, 23, 100, 52, 77
300157, 0.858951220999, 0.707797090891, Thurmond, Republican, far-right Republican, 68, 219, 68, 177
408083, 0.157568823308, 0.762080493731, Muskie, Democrat, far-left Democratic leader, 29, 42, 73, 127
405215, 0.0519899546814, 0.608353376005, Hathaway, Democrat, far-left Democrat, 66, 165, 46, 102
404810, 0.555576483803, 0.311403784911, Griffin, Republican, rank-and-file Republican, 36, 87, 27, 43
403714, 0.703898692198, 0.545582624302, Eastland, Democrat, centrist Democrat, 41, 78, 18, 26
406918, 0.50827562799, 0.290486846652, Long, Democrat, centrist Democratic follower, 29, 33, 13, 17
402495, 0.450786278102, 0.620875674825, Chiles, Democrat, rank-and-file Democrat, 31, 111, 27, 49
300053, 0.394152681044, 0.695517619288, Hollings, Democrat, rank-and-file Democrat, 23, 87, 53, 76
408252, 0.625715595695, 0.364089822696, Nunn, Democrat, centrist Democrat, 13, 74, 36, 54
401248, 0.160316224, 0.871741571423, Bayh, Democrat, far-left Democratic leader, 57, 169, 79, 322
402023, 0.334976491853, 0.597790434036, Burdick, Democrat, rank-and-file Democrat, 33, 101, 57, 89
405797, 0.149309271577, 0.988431916493, Humphrey [MN], Democrat, far-left Democratic leader, 78, 237, 81, 305
407259, 0.193949398815, 0.75944470368, Mathias, Republican, centrist Republican leader, 112, 144, 80, 246
407656, 0.251245233714, 0.598690695426, Metcalf, Democrat, rank-and-file Democrat, 35, 85, 58, 88
409167, 0.137114572714, 0.873994300227, Ribicoff, Democrat, far-left Democratic leader, 63, 114, 85, 245
300016, 0.401771879172, 0.781316646975, Byrd [WV], Democrat, moderate Democratic leader, 85, 36, 99, 246
401391, 0.482792138806, 0.616106177085, Bentsen, Democrat, centrist Democrat, 82, 85, 60, 132
410894, 0.836266825718, 0.590760695415, Tower, Republican, far-right Republican, 42, 162, 44, 94
407081, 0.200104911148, 0.786219917029, Magnuson, Democrat, moderate Democratic leader, 85, 93, 48, 126
405212, 0.409754045201, 0.534804347566, Hatfield [OR], Republican, rank-and-file Republican, 33, 178, 26, 36
407481, 0.218510890452, 0.771492034841, McIntyre, Democrat, moderate Democratic leader, 56, 136, 76, 302
410172, 0.524256929067, 0.475936193682, Sparkman, Democrat, centrist Democrat, 71, 76, 12, 18
300059, 0.092945658766, 1.0, Kennedy, Democrat, far-left Democratic leader, 88, 184, 78, 373
407663, 0.168602557332, 0.496607551354, Metzenbaum, Democrat, far-left Democrat, 18, 125, 31, 44
407355, 0.880310513525, 0.571032454244, McClure, Republican, far-right Republican, 55, 148, 62, 160
300094, 0.627429758406, 0.47262873454, Stevens, Republican, rank-and-file Republican, 62, 166, 48, 79
405052, 0.878542658489, 0.579580819642, Hansen, Republican, far-right Republican, 26, 133, 64, 144
300036, 0.727811021748, 0.720539355662, Domenici, Republican, moderate Republican leader, 86, 203, 77, 253
407451, 0.228775705709, 0.761549873496, McGovern, Democrat, rank-and-file Democrat, 49, 193, 50, 134
400679, 0.143450383221, 0.690004953153, Abourezk, Democrat, far-left Democrat, 109, 192, 42, 119
402586, 0.192384120228, 0.659949665406, Clark, Democrat, far-left Democrat, 19, 146, 73, 162
402990, 0.177943032552, 0.840610957662, Cranston, Democrat, far-left Democratic leader, 98, 163, 74, 252
402271, 0.437177304532, 0.490077411964, Cannon, Democrat, rank-and-file Democrat, 88, 80, 45, 77
401343, 0.751172528764, 0.474453922039, Bellmon, Republican, rank-and-file Republican, 28, 107, 43, 75
300154, 1.0, 0.510416177582, Helms, Republican, far-right Republican, 55, 118, 37, 101
300008, 0.252555228215, 0.46087923571, Biden, Democrat, rank-and-file Democrat, 15, 55, 29, 35
401828, 0.0871845305345, 0.709114331877, Brooke, Republican, centrist Republican leader, 50, 158, 78, 175
402366, 0.0938935008525, 0.523045674595, Case, Republican, centrist Republican, 16, 138, 52, 92
405920, 0.252031235196, 0.896581913622, Jackson, Democrat, moderate Democratic leader, 97, 79, 74, 216
405969, 0.132968902292, 0.903811952359, Javits, Republican, centrist Republican leader, 53, 232, 67, 270
408123, 0.173373912632, 0.889120055783, Nelson, Democrat, far-left Democratic leader, 77, 63, 83, 364
410351, 0.220857985845, 0.699059407841, Stevenson, Democrat, rank-and-file Democrat, 35, 59, 38, 50
411659, 0.0593748943201, 0.859425399352, Williams, Democrat, far-left Democratic leader, 83, 195, 75, 269
404738, 0.277225914078, 0.549793417457, Gravel, Democrat, rank-and-file Democrat, 41, 158, 64, 101
402527, 0.310217500888, 0.969322612917, Church, Democrat, moderate Democratic leader, 60, 105, 87, 348
403515, 0.675212213289, 0.962135536251, Dole, Republican, moderate Republican leader, 121, 149, 100, 634
405190, 0.22495754159, 0.334852323867, Haskell, Democrat, rank-and-file Democrat, 37, 138, 29, 39
408597, 0.0, 0.615725246181, Pell, Democrat, far-left Democrat, 71, 184, 50, 104
408937, 0.265318817167, 0.677392618917, Proxmire, Democrat, rank-and-file Democrat, 94, 47, 34, 76
401067, 0.613683175134, 0.654209624388, Baker, Republican, rank-and-file Republican, 36, 88, 46, 176
