id,total_votes,missed_votes,percent,percentile,first_vote_date,last_vote_date
400795,353,153,43.342776204,99.0384615385,1978-06-13,1978-10-14
404629,7109,2266,31.8750879167,98.0769230769,1953-01-07,1978-10-14
406653,2952,904,30.6233062331,97.1153846154,1974-01-21,1978-10-14
400862,1141,327,28.6590709904,96.1538461538,1977-01-14,1978-10-14
404738,5105,1418,27.7766895201,95.1923076923,1969-01-06,1978-10-14
405800,489,120,24.5398773006,94.2307692308,1978-02-07,1978-10-14
407451,6714,1556,23.1754542746,93.2692307692,1963-01-31,1978-10-14
401248,6706,1522,22.696093051,92.3076923077,1963-01-31,1978-10-14
400679,3555,770,21.6596343179,91.3461538462,1973-01-23,1978-10-14
300056,6744,1409,20.8926453144,90.3846153846,1963-01-31,1978-10-14
401067,5725,1188,20.7510917031,89.4230769231,1967-01-18,1978-10-14
407656,6588,1304,19.7935640559,88.4615384615,1961-01-11,1978-02-22
405213,511,100,19.5694716243,87.5,1978-01-24,1978-10-14
401343,5186,952,18.3571153105,86.5384615385,1969-01-06,1978-10-14
402527,7837,1400,17.8639785632,85.5769230769,1957-01-03,1978-10-14
404810,5915,1051,17.7683854607,84.6153846154,1966-05-16,1978-10-14
403714,9581,1699,17.7330132554,83.6538461538,1941-06-30,1978-10-14
408625,5643,990,17.5438596491,82.6923076923,1967-01-18,1978-10-14
300059,6682,1157,17.3151750973,81.7307692308,1963-01-31,1978-10-14
407259,5145,870,16.9096209913,80.7692307692,1969-01-06,1978-10-14
405797,6664,1111,16.6716686675,79.8076923077,1949-01-03,1978-02-22
408083,7529,1250,16.6024704476,78.8461538462,1959-01-07,1978-10-14
410894,6744,1109,16.4442467378,77.8846153846,1961-06-15,1978-10-14
405190,3562,574,16.1145423919,76.9230769231,1973-01-23,1978-10-14
410172,9399,1446,15.3846153846,75.9615384615,1945-01-06,1978-10-14
407355,3566,544,15.2551878856,75.0,1973-01-23,1978-10-14
407481,6766,1009,14.9127992906,74.0384615385,1963-01-31,1978-10-14
405212,5570,828,14.8653500898,73.0769230769,1967-01-18,1978-10-14
401391,4521,670,14.8197301482,72.1153846154,1971-02-10,1978-10-14
409694,3581,526,14.6886344596,71.1538461538,1973-01-23,1978-10-14
406084,3574,521,14.577504197,70.1923076923,1973-01-23,1978-10-14
407924,2389,340,14.2318961909,69.2307692308,1975-01-27,1978-10-14
405751,3571,508,14.2257070849,68.2692307692,1973-01-23,1978-10-14
