ID, ideology, leadership, name, party, description, introduced_bills_95, cosponsored_bills_95, unique_cosponsors_95, total_cosponsors_95
404002, 0.273054640265, 0.624866107814, Fascell, Democrat, far-left Democrat, 58, 192, 129, 236
400881, 0.768692363854, 0.308630980596, Andrews [ND0], Republican, rank-and-file Republican, 25, 143, 63, 84
403606, 0.117281706734, 0.869938834651, Drinan, Democrat, far-left Democratic leader, 177, 412, 221, 978
404097, 0.573429038835, 0.600195692354, Fish, Republican, centrist Republican, 60, 196, 140, 205
404520, 0.455772734345, 0.349099074363, Gibbons, Democrat, rank-and-file Democrat, 17, 94, 11, 11
404996, 0.461249493982, 0.428282629136, Hamilton, Democrat, rank-and-file Democrat, 29, 67, 78, 94
406725, 0.37624103358, 0.556413704799, Leggett, Democrat, rank-and-file Democrat, 61, 163, 76, 246
407352, 0.536914998668, 0.238929481565, McCloskey, Republican, centrist Republican follower , 17, 199, 22, 22
409142, 0.253278843775, 0.645908051203, Reuss, Democrat, far-left Democrat, 63, 137, 95, 279
409406, 0.0391883838638, 0.894957823792, Rosenthal, Democrat, far-left Democratic leader, 75, 302, 120, 511
410496, 0.242978822494, 0.686434382258, Studds, Democrat, far-left Democrat, 36, 196, 126, 214
411025, 0.297302274881, 0.829344195342, Udall, Democrat, far-left Democratic leader, 98, 219, 236, 571
411726, 0.341209903479, 0.70114467118, Wilson [CA31], Democrat, moderate Democratic leader, 29, 226, 237, 298
411948, 0.522158082104, 0.581448486747, Yatron, Democrat, rank-and-file Democrat, 34, 205, 67, 74
409344, 0.164371583361, 0.789716752963, Rodino, Democrat, far-left Democratic leader, 117, 274, 244, 578
409237, 0.57330011758, 0.50366741103, Rinaldo, Republican, centrist Republican, 40, 233, 99, 105
403924, 0.464427741778, 0.484503347294, Evans [CO3], Democrat, rank-and-file Democrat, 17, 38, 24, 59
400572, 0.19534947565, 0.778659738021, Brown [CA36], Democrat, far-left Democratic leader, 51, 243, 209, 467
400080, 0.0, 0.6219271087, Conyers, Democrat, far-left Democrat, 17, 248, 128, 165
410779, 0.229234229844, 0.55914797783, Thompson, Democrat, far-left Democrat, 64, 191, 50, 80
409650, 0.287463895976, 0.666261582973, Schroeder, Democrat, far-left Democrat, 30, 148, 92, 131
406255, 0.893778632318, 0.883487296628, Kemp, Republican, far-right Republican leader, 165, 265, 272, 766
409164, 0.710423537754, 0.761009597825, Rhodes, Republican, moderate Republican leader, 49, 64, 198, 353
401453, 0.124481338523, 0.855673958724, Bingham, Democrat, far-left Democratic leader, 74, 286, 208, 468
411605, 0.543152834459, 0.152196828865, Wiggins, Republican, centrist Republican follower , 13, 30, 14, 14
407773, 0.413566204881, 0.410748154999, Minish, Democrat, rank-and-file Democrat, 48, 79, 37, 83
408725, 0.552213059716, 0.694811796033, Pickle, Democrat, centrist Democratic leader, 49, 111, 136, 158
405108, 0.125810149857, 0.843133886665, Harrington, Democrat, far-left Democratic leader, 57, 465, 152, 380
