id,total_votes,missed_votes,percent,percentile,first_vote_date,last_vote_date
300039,1980,311,15.7070707071,99.0099009901,1999-01-08,2004-12-08
300056,16363,2468,15.0828087759,98.0198019802,1963-01-31,2004-12-08
300059,16307,2279,13.9755933035,97.0297029703,1963-01-31,2004-12-08
300074,1378,162,11.7561683599,96.0396039604,2000-07-27,2004-12-08
300008,13195,1478,11.2012125805,95.0495049505,1973-01-23,2004-12-08
300060,6958,623,8.953722334,94.0594059406,1985-01-29,2004-12-08
300053,15312,1194,7.79780564263,93.0693069307,1967-01-18,2004-12-08
300094,14736,1068,7.24755700326,92.0792079208,1969-01-06,2004-12-08
300067,5423,377,6.95187165775,91.0891089109,1989-01-25,2004-12-08
300071,6218,417,6.70633644259,90.099009901,1987-01-06,2004-12-08
300036,13196,819,6.20642618975,89.1089108911,1973-01-23,2004-12-08
300075,675,37,5.48148148148,88.1188118812,2003-01-07,2004-12-08
300034,8573,419,4.88743730316,87.1287128713,1981-01-20,2004-12-08
300051,6960,314,4.51149425287,86.1386138614,1985-01-29,2004-12-08
300095,675,29,4.2962962963,85.1485148515,2003-01-07,2004-12-08
300065,12062,513,4.25302603217,84.1584158416,1975-01-27,2004-12-08
300057,5423,212,3.90927530887,83.1683168317,1989-01-25,2004-12-08
300017,4235,165,3.8961038961,82.1782178218,1993-02-03,2004-12-08
300052,10779,373,3.46043232211,81.1881188119,1977-01-14,2004-12-08
300010,6221,214,3.43996142099,80.198019802,1987-01-06,2004-12-08
300055,3513,118,3.35895246228,79.2079207921,1994-12-01,2004-12-08
300023,9631,319,3.31222095317,78.2178217822,1979-02-22,2004-12-08
300030,1980,65,3.28282828283,77.2277227723,1999-01-08,2004-12-08
300046,6221,201,3.23099180196,76.2376237624,1987-01-06,2004-12-08
300073,6221,193,3.10239511333,75.2475247525,1987-01-06,2004-12-08
300001,5019,153,3.04841601913,74.2574257426,1990-05-16,2004-12-08
300007,4235,129,3.04604486423,73.2673267327,1993-02-03,2004-12-08
300092,8581,259,3.01829623587,72.2772277228,1981-01-20,2004-12-08
300040,1308,39,2.98165137615,71.2871287129,2001-01-23,2004-12-08
300021,675,20,2.96296296296,70.297029703,2003-01-07,2004-12-08
300011,4235,121,2.85714285714,69.3069306931,1993-02-03,2004-12-08
300014,1980,56,2.82828282828,68.3168316832,1999-01-08,2004-12-08
300084,6961,194,2.78695589714,67.3267326733,1985-01-29,2004-12-08
300098,1980,53,2.67676767677,66.3366336634,1999-01-08,2004-12-08
300028,1308,35,2.67584097859,65.3465346535,2001-01-23,2004-12-08
300005,9629,243,2.52362654481,64.3564356436,1979-02-22,2004-12-08
300090,2592,65,2.50771604938,63.3663366337,1997-01-22,2004-12-08
300049,4235,102,2.40850059032,62.3762376238,1993-02-03,2004-12-08
300009,7620,181,2.37532808399,61.3861386139,1983-02-01,2004-12-08
