ID, ideology, leadership, name, party, description, introduced_bills_100, cosponsored_bills_100, unique_cosponsors_100, total_cosponsors_100
407355, 0.856034736034, 0.441324430967, McClure, Republican, far-right Republican, 20, 284, 62, 101
408970, 0.679120010193, 0.531563393987, Quayle, Republican, rank-and-file Republican, 30, 235, 89, 257
406188, 0.578201053035, 0.393453219741, Kassebaum, Republican, rank-and-file Republican, 16, 259, 63, 109
407622, 0.383507916929, 0.461595357262, Melcher, Democrat, rank-and-file Democrat, 51, 234, 88, 331
300005, 0.380623187912, 0.493072551151, Baucus, Democrat, rank-and-file Democrat, 41, 209, 91, 349
300092, 0.404427145078, 0.600127686082, Specter, Republican, centrist Republican, 44, 260, 76, 198
300052, 0.777712577633, 0.869563040186, Hatch, Republican, far-right Republican leader, 105, 359, 96, 750
300056, 0.136509949961, 0.584970295747, Inouye, Democrat, far-left Democrat, 124, 534, 89, 379
409580, 0.311305765752, 0.526389126526, Sasser, Democrat, rank-and-file Democrat, 30, 191, 90, 206
300059, 0.114425262122, 0.809656584643, Kennedy, Democrat, far-left Democratic leader, 73, 330, 95, 882
406084, 0.459150222355, 0.377315779856, Johnston, Democrat, centrist Democrat, 56, 257, 87, 185
408252, 0.574271752268, 0.47937539487, Nunn, Democrat, centrist Democrat, 23, 272, 83, 145
405795, 0.690625594652, 0.606777053436, Humphrey, Republican, rank-and-file Republican, 31, 199, 81, 379
409225, 0.15910442242, 0.706375555928, Riegle, Democrat, moderate Democratic leader, 73, 438, 97, 617
402495, 0.423857669995, 0.628552940969, Chiles, Democrat, moderate Democratic leader, 52, 314, 90, 260
300066, 0.239379967891, 0.584025287834, Levin, Democrat, rank-and-file Democrat, 32, 441, 75, 175
300086, 0.0823030495917, 0.386165637893, Sarbanes, Democrat, far-left Democrat, 14, 292, 90, 299
408939, 0.472787913914, 0.585839438204, Pryor, Democrat, centrist Democrat, 35, 371, 96, 456
300053, 0.465580514832, 0.611388345482, Hollings, Democrat, centrist Democrat, 41, 355, 93, 457
300154, 0.956475951136, 0.55265479751, Helms, Republican, far-right Republican, 45, 270, 86, 272
410588, 1.0, 0.444725692791, Symms, Republican, far-right Republican, 33, 311, 81, 183
402023, 0.270232631498, 0.441905879388, Burdick, Democrat, rank-and-file Democrat, 38, 548, 100, 300
404444, 0.767633043098, 0.658223850525, Garn, Republican, far-right Republican leader, 21, 266, 99, 595
405321, 0.332543416116, 0.88159023624, Heinz, Republican, centrist Republican leader, 120, 417, 94, 452
403142, 0.437782367727, 0.830303747779, D'Amato, Republican, centrist Republican leader, 64, 402, 98, 571
407786, 0.224579229714, 0.557713846561, Mitchell, Democrat, rank-and-file Democrat, 40, 365, 88, 461
401611, 0.612963583763, 0.558017368987, Boschwitz, Republican, rank-and-file Republican, 37, 370, 88, 235
403515, 0.559749176254, 1.0, Dole, Republican, moderate Republican leader, 84, 486, 100, 836
404219, 0.423718122531, 0.321378917048, Ford, Democrat, moderate Democratic follower, 68, 208, 77, 156
403669, 0.443133098241, 0.780211143117, Durenberger, Republican, centrist Republican leader, 74, 559, 99, 665
403483, 0.388280984143, 0.5, Dixon, Democrat, rank-and-file Democrat, 35, 342, 85, 190
403346, 0.471373967856, 0.837076263614, DeConcini, Democrat, centrist Democratic leader, 79, 526, 100, 1271
402412, 0.327685259664, 0.485453799954, Chafee, Republican, centrist Republican, 48, 403, 85, 284
410315, 0.476771052949, 0.213399369743, Stennis, Democrat, centrist Democratic follower, 8, 253, 52, 58
402004, 0.368173746656, 0.495569471009, Bumpers, Democrat, rank-and-file Democrat, 41, 344, 83, 256
300070, 0.625301697088, 0.591203944963, Lugar, Republican, rank-and-file Republican, 22, 363, 94, 440
300023, 0.701951810566, 0.428534610675, Cochran, Republican, rank-and-file Republican, 16, 448, 87, 177
402990, 0.154314297322, 0.831309008893, Cranston, Democrat, moderate Democratic leader, 139, 401, 99, 1179
300157, 0.714938874407, 0.94930389965, Thurmond, Republican, moderate Republican leader, 64, 346, 99, 758
404598, 0.310570863776, 0.507312192027, Glenn, Democrat, rank-and-file Democrat, 49, 308, 93, 316
401604, 0.67554563901, 0.418217124118, Boren, Democrat, centrist Democrat, 23, 363, 91, 212
