id,total_votes,missed_votes,percent,percentile,first_vote_date,last_vote_date
400080,10287,2731,26.5480703801,99.7732426304,1965-01-04,1988-10-21
403031,3558,760,21.3603147836,99.5464852608,1980-11-12,1988-10-21
402626,9593,2036,21.2238090274,99.3197278912,1969-01-03,1988-10-21
403576,3434,724,21.0832847991,99.0929705215,1981-07-09,1988-10-21
400440,8500,1732,20.3764705882,98.8662131519,1973-03-14,1988-10-21
401418,9427,1909,20.2503447544,98.6394557823,1969-01-03,1988-08-04
409593,3532,699,19.7904869762,98.4126984127,1981-01-05,1988-10-21
401628,1703,336,19.7298884322,98.1859410431,1985-01-03,1988-10-21
411725,8659,1686,19.4710705624,97.9591836735,1973-01-03,1988-10-21
408621,10563,1925,18.223989397,97.7324263039,1963-01-09,1988-10-21
407051,2714,494,18.2019159912,97.5056689342,1983-01-03,1988-10-21
404422,5485,974,17.7575205105,97.2789115646,1978-02-21,1988-10-21
405236,10544,1762,16.7109256449,97.052154195,1963-01-09,1988-10-21
400761,9722,1602,16.4780909278,96.8253968254,1969-01-03,1988-10-21
400580,4735,780,16.4730728617,96.5986394558,1979-01-15,1988-10-21
406255,9266,1526,16.4688107058,96.3718820862,1971-01-21,1988-10-21
407519,8400,1383,16.4642857143,96.1451247166,1971-01-21,1987-05-07
402100,1585,258,16.2776025237,95.9183673469,1983-06-28,1987-01-27
404220,10490,1702,16.2249761678,95.6916099773,1965-01-04,1988-10-21
401029,6238,1008,16.1590253286,95.4648526077,1977-01-04,1988-10-21
404213,7535,1183,15.700066357,95.2380952381,1975-01-14,1988-10-21
410926,8561,1331,15.5472491531,95.0113378685,1973-01-03,1988-10-21
402763,8390,1299,15.4827175209,94.7845804989,1973-06-07,1988-10-21
400085,9424,1456,15.4499151104,94.5578231293,1969-12-01,1988-10-21
404750,5753,888,15.4354249957,94.3310657596,1955-01-05,1988-10-21
403695,3502,537,15.334094803,94.10430839,1981-01-05,1988-10-21
406994,7376,1126,15.2657266811,93.8775510204,1973-01-03,1988-10-21
406995,1836,276,15.0326797386,93.6507936508,1967-01-10,1988-10-21
400409,2698,402,14.899925871,93.4240362812,1983-01-03,1988-10-21
411025,11007,1632,14.8269283183,93.1972789116,1961-05-17,1988-10-21
400572,10090,1484,14.7076313181,92.970521542,1963-01-09,1988-10-21
406111,9554,1368,14.3186100063,92.7437641723,1969-04-01,1988-10-21
400425,7531,1078,14.3141681052,92.5170068027,1975-01-14,1988-10-21
