ID, ideology, leadership, name, party, description, introduced_bills_103, cosponsored_bills_103, unique_cosponsors_103, total_cosponsors_103
404598, 0.258070417991, 0.701879304026, Glenn, Democrat, rank-and-file Democrat, 40, 176, 69, 174
403669, 0.426833312587, 0.522324849571, Durenberger, Republican, centrist Republican, 42, 288, 62, 136
300066, 0.109809565373, 0.415345370288, Levin, Democrat, rank-and-file Democrat, 16, 245, 26, 47
300056, 0.258416349217, 0.703278249878, Inouye, Democrat, rank-and-file Democrat, 89, 313, 91, 306
403142, 0.547711810368, 0.799251769316, D'Amato, Republican, moderate Republican leader, 44, 267, 97, 425
300070, 0.683942682523, 0.448648990536, Lugar, Republican, rank-and-file Republican, 6, 153, 51, 69
300061, 0.142425752949, 0.408617124923, Kohl, Democrat, rank-and-file Democrat, 31, 178, 58, 89
300092, 0.470348879671, 0.792067325378, Specter, Republican, centrist Republican leader, 33, 179, 86, 292
409225, 0.105047071847, 0.876476217669, Riegle, Democrat, moderate Democratic leader, 63, 208, 95, 485
400563, 0.191920440876, 0.840584972416, Moynihan, Democrat, moderate Democratic leader, 56, 186, 86, 228
409917, 0.0137783103772, 0.993079353601, Simon, Democrat, far-left Democratic leader, 84, 356, 100, 655
407663, 0.0475831320476, 0.563240297985, Metzenbaum, Democrat, far-left Democrat, 46, 218, 65, 232
401709, 0.0933647415931, 0.838735417332, Bradley, Democrat, far-left Democratic leader, 47, 208, 96, 377
300052, 0.639482492881, 0.725187214412, Hatch, Republican, moderate Republican leader, 39, 291, 98, 390
300094, 0.773553692225, 0.421924084258, Stevens, Republican, rank-and-file Republican, 23, 281, 71, 123
300060, 0.0, 0.539408344388, Kerry, Democrat, far-left Democrat, 29, 183, 38, 66
406084, 0.46883274966, 0.558059510833, Johnston, Democrat, centrist Democrat, 66, 171, 90, 247
300089, 0.594784793196, 0.487305146787, Shelby, Republican, rank-and-file Republican, 21, 201, 83, 222
300082, 0.410295460586, 0.568061467144, Reid, Democrat, centrist Democrat, 18, 236, 81, 168
