id,total_votes,missed_votes,percent,percentile,first_vote_date,last_vote_date
400128,424,174,41.0377358491,99.7762863535,1993-02-03,1994-10-07
411350,2589,869,33.5650830436,99.5525727069,1990-01-24,1994-11-29
400615,424,129,30.4245283019,99.3288590604,1993-02-03,1994-10-07
400080,13240,3259,24.6148036254,99.1051454139,1965-01-04,1994-11-29
400516,424,87,20.5188679245,98.8814317673,1993-02-03,1994-10-07
404213,10490,1972,18.7988560534,98.6577181208,1975-01-14,1994-11-29
402626,12551,2332,18.5801928133,98.4340044743,1969-01-03,1994-11-29
411725,11617,2154,18.5417922011,98.2102908277,1973-01-03,1994-11-29
400440,11458,1979,17.2717751789,97.9865771812,1973-03-14,1994-11-29
410974,1122,188,16.7557932264,97.7628635347,1993-01-05,1994-11-29
404220,13447,2105,15.6540492303,97.5391498881,1965-01-04,1994-11-29
402763,11325,1736,15.3289183223,97.3154362416,1973-06-07,1994-11-29
400409,5653,829,14.664779763,97.0917225951,1983-01-03,1994-11-29
400170,1122,156,13.9037433155,96.8680089485,1993-01-05,1994-11-29
400572,13047,1812,13.8882501725,96.644295302,1963-01-09,1994-11-29
400085,12376,1657,13.3888170653,96.4205816555,1969-12-01,1994-11-29
409422,14069,1774,12.6092828204,96.1968680089,1959-01-07,1994-11-29
400580,7691,961,12.4951241711,95.9731543624,1979-01-15,1994-11-29
400425,10486,1286,12.263971009,95.7494407159,1975-01-14,1994-11-29
409400,11596,1407,12.1334943084,95.5257270694,1973-01-03,1994-11-29
411677,7772,935,12.0303654143,95.3020134228,1979-01-15,1994-11-29
400146,9270,1096,11.8230852211,95.0782997763,1977-01-04,1994-11-29
403308,13564,1573,11.5968740784,94.8545861298,1965-01-04,1994-11-29
409154,1122,130,11.5864527629,94.6308724832,1993-01-05,1994-11-29
400306,5682,655,11.5276311158,94.4071588367,1983-01-03,1994-11-29
405377,4050,455,11.2345679012,94.1834451902,1985-01-03,1993-07-30
400595,5963,668,11.2024148918,93.9597315436,1982-07-15,1994-11-29
410407,12559,1405,11.1871964328,93.7360178971,1969-01-03,1994-11-29
401494,1666,186,11.1644657863,93.5123042506,1991-11-13,1994-11-29
400387,11558,1281,11.0832323931,93.288590604,1973-01-03,1994-11-29
404139,3891,431,11.076843999,93.0648769575,1987-01-06,1994-11-29
410821,5916,654,11.0547667343,92.841163311,1973-01-03,1994-11-29
404190,6483,685,10.5660959432,92.6174496644,1981-01-05,1994-11-29
403545,8345,877,10.5092869982,92.3937360179,1977-01-04,1994-11-29
400110,14386,1477,10.2669261782,92.1700223714,1956-01-31,1994-11-29
400201,2054,208,10.1265822785,91.9463087248,1991-01-03,1994-11-29
407400,13775,1391,10.0980036298,91.7225950783,1963-01-09,1994-11-29
400333,12121,1222,10.0816764293,91.4988814318,1971-01-21,1994-11-29
404520,13806,1383,10.0173837462,91.2751677852,1963-01-09,1994-11-29
404097,12683,1256,9.90301979027,91.0514541387,1969-01-03,1994-11-29
400003,5686,563,9.90151248681,90.8277404922,1983-01-03,1994-11-29
400143,7763,766,9.86731933531,90.6040268456,1979-01-15,1994-11-29
408976,13638,1343,9.84748496847,90.3803131991,1963-01-09,1994-11-29
401837,14656,1437,9.8048580786,90.1565995526,1953-01-03,1994-11-29
405258,3896,381,9.77926078029,89.932885906,1987-01-06,1994-11-29
400122,2958,285,9.63488843813,89.7091722595,1989-01-03,1994-11-29
