ID, ideology, leadership, name, party, description, introduced_bills_98, cosponsored_bills_98, unique_cosponsors_98, total_cosponsors_98
406084, 0.560788756453, 0.311454871463, Johnston, Democrat, centrist Democratic follower, 16, 226, 56, 67
407355, 0.806146674903, 0.52165782027, McClure, Republican, rank-and-file Republican, 79, 162, 82, 198
411271, 0.767401120263, 0.636482655439, Wallop, Republican, rank-and-file Republican, 25, 107, 86, 256
409027, 0.212953508236, 0.438094782821, Randolph, Democrat, rank-and-file Democrat, 14, 389, 57, 93
405751, 0.356130952467, 0.583326758475, Huddleston, Democrat, rank-and-file Democrat, 32, 332, 89, 466
404219, 0.303461569032, 0.213750687906, Ford, Democrat, moderate Democratic follower, 13, 227, 31, 38
300099, 0.691481339835, 0.63895879053, Warner, Republican, rank-and-file Republican, 26, 176, 92, 342
300016, 0.317214739477, 0.661045596498, Byrd, Democrat, moderate Democratic leader, 57, 203, 78, 235
300094, 0.649957257723, 0.533809242371, Stevens, Republican, rank-and-file Republican, 50, 224, 77, 180
405212, 0.376661828617, 0.6228904045, Hatfield, Republican, centrist Republican, 35, 170, 92, 242
407259, 0.271748439099, 0.8041837217, Mathias, Republican, centrist Republican leader, 127, 155, 95, 455
405920, 0.270081872563, 0.463957523714, Jackson, Democrat, rank-and-file Democrat, 8, 77, 46, 49
300154, 1.0, 0.579534015521, Helms, Republican, far-right Republican, 77, 257, 80, 312
401067, 0.475176441713, 0.610041923411, Baker, Republican, centrist Republican, 115, 97, 84, 253
402990, 0.107756015901, 0.638704256787, Cranston, Democrat, far-left Democratic leader, 65, 370, 83, 301
300023, 0.667124656261, 0.468062964538, Cochran, Republican, rank-and-file Republican, 26, 321, 56, 117
408937, 0.325574368348, 0.468403360769, Proxmire, Democrat, rank-and-file Democrat, 27, 188, 42, 56
401611, 0.584109158018, 0.583413570338, Boschwitz, Republican, rank-and-file Republican, 63, 356, 97, 419
300070, 0.646799292767, 0.515955463886, Lugar, Republican, rank-and-file Republican, 9, 285, 80, 181
300052, 0.885470405658, 0.814916164156, Hatch, Republican, far-right Republican leader, 111, 279, 97, 541
405795, 0.734488472769, 0.44432713832, Humphrey, Republican, rank-and-file Republican, 31, 176, 72, 211
408898, 0.605395742743, 0.543385550294, Pressler, Republican, rank-and-file Republican, 40, 236, 88, 304
406653, 0.860807962408, 0.404793405804, Laxalt, Republican, far-right Republican, 19, 209, 30, 46
406003, 0.849414936332, 0.552041662056, Jepsen, Republican, far-right Republican, 41, 316, 72, 198
402412, 0.381830554616, 0.745278603329, Chafee, Republican, centrist Republican leader, 42, 224, 78, 194
400927, 0.806153588882, 0.542293734272, Armstrong, Republican, rank-and-file Republican, 33, 113, 74, 217
409923, 0.689749426706, 0.373133949128, Simpson, Republican, moderate Republican follower, 39, 124, 61, 147
410894, 0.845633135826, 0.372471321329, Tower, Republican, lonley far-right Republican follower, 32, 138, 67, 154
401391, 0.546182035499, 0.69816996647, Bentsen, Democrat, centrist Democratic leader, 69, 257, 89, 255
300053, 0.422179254824, 0.598862062686, Hollings, Democrat, rank-and-file Democrat, 29, 447, 92, 351
