id,total_votes,missed_votes,percent,percentile,first_vote_date,last_vote_date
409593,1707,487,28.5295840656,99.7722095672,1981-01-05,1984-10-11
400080,8466,2379,28.1006378455,99.5444191344,1965-01-04,1984-10-11
403031,1740,481,27.6436781609,99.3166287016,1980-11-12,1984-10-11
411353,862,206,23.8979118329,99.0888382688,1981-01-05,1983-04-28
400440,6677,1593,23.8580200689,98.861047836,1973-03-14,1984-10-11
402626,7767,1749,22.5183468521,98.6332574032,1969-01-03,1984-10-11
400595,1189,245,20.6055508831,98.4054669704,1982-07-15,1984-10-11
405314,4502,908,20.1688138605,98.1776765376,1977-01-04,1984-10-11
403695,1692,340,20.0945626478,97.9498861048,1981-01-05,1984-10-11
411725,6831,1332,19.4993412385,97.722095672,1973-01-03,1984-10-11
411685,2944,565,19.191576087,97.4943052392,1979-01-15,1984-10-11
408621,8774,1665,18.9765215409,97.2665148064,1963-01-09,1984-10-11
404422,3667,689,18.7892009817,97.0387243736,1978-02-21,1984-10-11
406994,5549,1000,18.0212650928,96.8109339408,1973-01-03,1984-10-11
405145,905,163,18.0110497238,96.583143508,1983-01-03,1984-10-11
400761,7906,1419,17.9483936251,96.3553530752,1969-01-03,1984-10-11
405236,8757,1551,17.7115450497,96.1275626424,1963-01-09,1984-10-11
400580,2920,516,17.6712328767,95.8997722096,1979-01-15,1984-10-11
404220,8673,1488,17.1566931857,95.6719817768,1965-01-04,1984-10-11
401418,7798,1335,17.1197743011,95.444191344,1969-01-03,1984-10-11
410926,6735,1152,17.1046770601,95.2164009112,1973-01-03,1984-10-11
400085,7622,1271,16.6754132774,94.9886104784,1969-12-01,1984-10-11
407519,7440,1222,16.4247311828,94.7608200456,1971-01-21,1984-10-11
405053,6518,1068,16.3853942927,94.5330296128,1965-01-04,1984-10-11
402763,6596,1079,16.3583990297,94.30523918,1973-06-07,1984-10-11
404190,1713,280,16.3455925277,94.0774487472,1981-01-05,1984-10-11
404943,994,162,16.2977867203,93.8496583144,1982-11-29,1984-10-11
411025,9180,1463,15.9368191721,93.6218678815,1961-05-17,1984-10-11
405026,2931,467,15.933128625,93.3940774487,1979-01-15,1984-10-11
408957,4498,709,15.7625611383,93.1662870159,1977-01-04,1984-10-11
400425,5712,882,15.4411764706,92.9384965831,1975-01-14,1984-10-11
409917,5766,877,15.2098508498,92.7107061503,1975-01-14,1984-10-11
409400,6810,1029,15.1101321586,92.4829157175,1973-01-03,1984-10-11
400572,8272,1217,14.7122823985,92.2551252847,1963-01-09,1984-10-11
403576,1606,235,14.6326276463,92.0273348519,1981-07-09,1984-10-11
405887,4519,658,14.5607435273,91.7995444191,1977-01-04,1984-10-11
400987,5728,825,14.4029329609,91.5717539863,1975-01-14,1984-10-11
401029,4439,630,14.1923856724,91.3439635535,1977-01-04,1984-10-11
406111,7740,1096,14.1602067183,91.1161731207,1969-04-01,1984-10-11
400409,892,126,14.1255605381,90.8883826879,1983-01-03,1984-10-11
405209,1715,242,14.110787172,90.6605922551,1981-01-05,1984-10-11
408930,6833,964,14.1080052685,90.4328018223,1973-01-03,1984-10-11
411119,8322,1168,14.0350877193,90.2050113895,1967-01-10,1984-10-11
